ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 1 de abril,0,0,1.0,0,0,,no indicado,,0,0,83801031,4,,Puertollano,Distrito Pau 2 - 600," , Distrito Pau 2 - 600 , Puertollano , Calatrava, Ciudad Real ",,"Calatrava, Ciudad Real",88,87,2019-04-13,36500,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de noviembre,0,0,1.0,0,0,,no indicado,,0,0,35717617,0,,Puertollano,Distrito Pau 2 - 600," Calle Alcázar, 51 , Distrito Pau 2 - 600 , Puertollano , Calatrava, Ciudad Real ","Calle Alcázar, 51","Calatrava, Ciudad Real",150,,2019-04-13,60000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de diciembre,0,0,1.0,0,1,,no indicado,1 planta,0,0,39300732,0,,Puertollano,Distrito Ctra de Córdoba - Libertad," Calle Miguel Hernández, 15 , Distrito Ctra de Córdoba - Libertad , Puertollano , Calatrava, Ciudad Real ","Calle Miguel Hernández, 15","Calatrava, Ciudad Real",105,,2019-04-13,59000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de marzo,1,1,1.0,0,0,,no indicado,planta 7ª exterior,0,0,40326011,4,1,Puertollano,Distrito Centro," Calle Gran Capitán, 8 , Distrito Centro , Puertollano , Calatrava, Ciudad Real ","Calle Gran Capitán, 8","Calatrava, Ciudad Real",105,,2019-04-13,72000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de marzo,0,1,2.0,0,0,,no indicado,2 plantas,0,0,82477209,1,,Puertollano,Distrito Centro," Chile s/n , Distrito Centro , Puertollano , Calatrava, Ciudad Real ",Chile s/n,"Calatrava, Ciudad Real",150,,2019-04-13,145000,0,5.0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de enero,0,0,1.0,0,0,,no indicado,planta 1ª exterior,0,0,83745288,4,0,Puertollano,Distrito Pau 2 - 600," Calle Montesa, 18 , Distrito Pau 2 - 600 , Puertollano , Calatrava, Ciudad Real ","Calle Montesa, 18","Calatrava, Ciudad Real",60,,2019-04-13,25000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de enero,0,0,2.0,0,0,,no indicado,bajo exterior,0,0,83835840,4,0,Puertollano,Distrito El Poblado - Abulagar," Calle Lérida, 9 , Distrito El Poblado - Abulagar , Puertollano , Calatrava, Ciudad Real ","Calle Lérida, 9","Calatrava, Ciudad Real",78,,2019-04-13,55000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de febrero,0,0,1.0,0,0,,no indicado,,0,0,84154904,1,,Puertollano,Distrito Las Mercedes - El Carmen," Calle Castaño, 17 , Distrito Las Mercedes - El Carmen , Puertollano , Calatrava, Ciudad Real ","Calle Castaño, 17","Calatrava, Ciudad Real",112,,2019-04-13,87500,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de febrero,0,0,2.0,0,0,,en trámite,planta 1ª exterior,0,0,84206841,4,1,Puertollano,Distrito Centro," Calle Oriénte, 1 , Distrito Centro , Puertollano , Calatrava, Ciudad Real ","Calle Oriénte, 1","Calatrava, Ciudad Real",104,,2019-04-13,120000,0,4.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de febrero,0,0,1.0,0,0,,no indicado,,0,0,84486043,1,,Puertollano,Distrito Centro," Calle Conde Valmaseda, 1 , Distrito Centro , Puertollano , Calatrava, Ciudad Real ","Calle Conde Valmaseda, 1","Calatrava, Ciudad Real",154,,2019-04-13,30000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de marzo,0,0,2.0,0,0,,no indicado,bajo exterior,0,0,84574444,4,1,Puertollano,Distrito Centro," Calle Cañas, 12 , Distrito Centro , Puertollano , Calatrava, Ciudad Real ","Calle Cañas, 12","Calatrava, Ciudad Real",90,,2019-04-13,70000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,1,0,1.0,1,0,,no indicado,planta 2ª exterior,0,0,313408,4,0,Puertollano,Distrito Centro," Calle Cooperacion, 5 , Distrito Centro , Puertollano , Calatrava, Ciudad Real ","Calle Cooperacion, 5","Calatrava, Ciudad Real",100,,2019-04-13,90000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,1,0,1.0,0,0,,en trámite,planta 3ª exterior,0,0,29835046,13,0,Puertollano,Distrito Centro," Calle Garcilaso de la Vega, 6 , Distrito Centro , Puertollano , Calatrava, Ciudad Real ","Calle Garcilaso de la Vega, 6","Calatrava, Ciudad Real",120,110,2019-04-13,59000,0,3.0,0,0,1,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de abril,1,0,1.0,0,0,,no indicado,,1,0,34239070,3,,Puertollano,Distrito El Poblado - Abulagar," Calle santander, 12 , Urb. Urbanización poblado de repsol , Distrito El Poblado - Abulagar , Puertollano , Calatrava, Ciudad Real ",Urb. Urbanización poblado de repsol,"Calatrava, Ciudad Real",264,,2019-04-13,65000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de noviembre,0,0,1.0,0,0,,en trámite,planta 1ª exterior,0,0,82955250,4,0,Puertollano,Distrito Centro," Avenida Primero de Mayo, 24 , Distrito Centro , Puertollano , Calatrava, Ciudad Real ","Avenida Primero de Mayo, 24","Calatrava, Ciudad Real",100,80,2019-04-13,33000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de diciembre,0,0,1.0,0,0,,no indicado,1 planta,0,0,83649778,0,,Puertollano,Distrito Ctra de Córdoba - Libertad," Calle Aprisco, 133 , Distrito Ctra de Córdoba - Libertad , Puertollano , Calatrava, Ciudad Real ","Calle Aprisco, 133","Calatrava, Ciudad Real",200,,2019-04-13,42000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 16 de enero,1,0,1.0,0,0,,no indicado,planta 3ª exterior,0,0,83859972,4,0,Puertollano,Distrito Pau 2 - 600," Calle Almagro, 22 , Distrito Pau 2 - 600 , Puertollano , Calatrava, Ciudad Real ","Calle Almagro, 22","Calatrava, Ciudad Real",55,,2019-04-13,46000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de febrero,1,0,1.0,0,0,,no indicado,1 planta,0,0,84213229,0,,Puertollano,Distrito El Poblado - Abulagar," Calle de Longuera, 6 , Distrito El Poblado - Abulagar , Puertollano , Calatrava, Ciudad Real ","Calle de Longuera, 6","Calatrava, Ciudad Real",180,,2019-04-13,49000,0,6.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 13 de febrero,1,0,2.0,0,0,,no indicado,planta 4ª exterior,0,0,34931683,13,1,Puertollano,Distrito Centro," Plaza Tercia, 7 , Distrito Centro , Puertollano , Calatrava, Ciudad Real ","Plaza Tercia, 7","Calatrava, Ciudad Real",100,,2019-04-13,99000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,1,0,2.0,1,0,,no indicado,planta 4ª exterior,0,0,84271900,13,1,Puertollano,Distrito Centro," Calle Miguel Servet, 33 , Distrito Centro , Puertollano , Calatrava, Ciudad Real ","Calle Miguel Servet, 33","Calatrava, Ciudad Real",90,,2019-04-13,100000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 20 de febrero,0,1,2.0,0,0,,en trámite,planta 4ª exterior,1,0,84360762,4,1,Puertollano,Distrito Ctra de Córdoba - Libertad," Calle Córdoba, 46 , Distrito Ctra de Córdoba - Libertad , Puertollano , Calatrava, Ciudad Real ","Calle Córdoba, 46","Calatrava, Ciudad Real",92,,2019-04-13,125000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de marzo,0,0,2.0,0,0,,no indicado,planta 1ª exterior,0,0,84619933,4,1,Puertollano,Distrito Centro," Plaza Palacios, 1 , Distrito Centro , Puertollano , Calatrava, Ciudad Real ","Plaza Palacios, 1","Calatrava, Ciudad Real",90,,2019-04-13,130000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de marzo,0,0,2.0,0,0,,no indicado,planta 3ª exterior,0,0,84669789,4,1,Puertollano,Distrito Centro," Calle Goya, 43 , Distrito Centro , Puertollano , Calatrava, Ciudad Real ","Calle Goya, 43","Calatrava, Ciudad Real",110,,2019-04-13,75000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de marzo,0,0,1.0,0,1,,no indicado,1 planta,0,0,84707483,2,,Puertollano,Distrito Ctra de Córdoba - Libertad," Carretera CR-5031 s/n , Distrito Ctra de Córdoba - Libertad , Puertollano , Calatrava, Ciudad Real ",Carretera CR-5031 s/n,"Calatrava, Ciudad Real",10000,,2019-04-13,35000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de marzo,0,0,1.0,0,0,,no indicado,2 plantas,0,0,84707557,1,,Puertollano,Distrito Centro," Calle Isabel la Católica, 24 , Distrito Centro , Puertollano , Calatrava, Ciudad Real ","Calle Isabel la Católica, 24","Calatrava, Ciudad Real",90,,2019-04-13,50000,0,2.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,2.0,0,0,,no indicado,planta 4ª exterior,0,0,84885923,4,0,Puertollano,Distrito Centro," Calle San Feliciano, 6 , Distrito Centro , Puertollano , Calatrava, Ciudad Real ","Calle San Feliciano, 6","Calatrava, Ciudad Real",147,,2019-04-13,130000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de febrero,0,0,1.0,0,0,,,,0,0,38662090,1,,Puertollano,Distrito Las Mercedes - El Carmen," Calle núñez de balboa , Distrito Las Mercedes - El Carmen , Puertollano , Calatrava, Ciudad Real ",Calle núñez de balboa,"Calatrava, Ciudad Real",99,,2019-04-13,24476,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de febrero,0,0,2.0,0,0,,,planta 2ª,1,0,25146900,4,1,Puertollano,Distrito Las Mercedes - El Carmen," Calle Fernando el Santo , Distrito Las Mercedes - El Carmen , Puertollano , Calatrava, Ciudad Real ",Calle Fernando el Santo,"Calatrava, Ciudad Real",101,,2019-04-13,41559,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,,bajo,0,0,84242083,4,0,Puertollano,Distrito Pau 2 - 600," Calle Fernando el Santo , Distrito Pau 2 - 600 , Puertollano , Calatrava, Ciudad Real ",Calle Fernando el Santo,"Calatrava, Ciudad Real",285,,2019-04-13,33186,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de marzo,0,0,2.0,0,0,,no indicado,,0,0,84636669,1,,Puertollano,Distrito Ctra de Córdoba - Libertad," Calle Trabajo, 56 , Distrito Ctra de Córdoba - Libertad , Puertollano , Calatrava, Ciudad Real ","Calle Trabajo, 56","Calatrava, Ciudad Real",150,,2019-04-13,65000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,0,0,1.0,0,0,,no indicado,planta 4ª exterior,0,0,84927077,4,0,Puertollano,Distrito Ctra de Córdoba - Libertad," Calle Diego de Almagro, 22 , Distrito Ctra de Córdoba - Libertad , Puertollano , Calatrava, Ciudad Real ","Calle Diego de Almagro, 22","Calatrava, Ciudad Real",65,,2019-04-13,42000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 16 de febrero,0,0,1.0,0,0,,,planta 1ª,0,0,83777144,4,0,Puertollano,Distrito Pau 2 - 600," Calle Fernando el Santo , Distrito Pau 2 - 600 , Puertollano , Calatrava, Ciudad Real ",Calle Fernando el Santo,"Calatrava, Ciudad Real",89,,2019-04-13,4130,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,,planta 1ª,0,0,84242051,4,0,Puertollano,Distrito Pau 2 - 600," Calle Fernando el Santo , Distrito Pau 2 - 600 , Puertollano , Calatrava, Ciudad Real ",Calle Fernando el Santo,"Calatrava, Ciudad Real",117,,2019-04-13,26791,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,,bajo,0,0,84242052,4,0,Puertollano,Distrito Pau 2 - 600," Calle Fernando el Santo , Distrito Pau 2 - 600 , Puertollano , Calatrava, Ciudad Real ",Calle Fernando el Santo,"Calatrava, Ciudad Real",150,,2019-04-13,57160,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,,planta 1ª,0,0,84242057,4,0,Puertollano,Distrito Pau 2 - 600," Calle Fernando el Santo , Distrito Pau 2 - 600 , Puertollano , Calatrava, Ciudad Real ",Calle Fernando el Santo,"Calatrava, Ciudad Real",103,,2019-04-13,15974,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,,planta 1ª,0,0,84242058,4,0,Puertollano,Distrito Pau 2 - 600," Calle Fernando el Santo , Distrito Pau 2 - 600 , Puertollano , Calatrava, Ciudad Real ",Calle Fernando el Santo,"Calatrava, Ciudad Real",114,,2019-04-13,25470,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,,planta 1ª,0,0,84242059,4,0,Puertollano,Distrito Pau 2 - 600," Calle Fernando el Santo , Distrito Pau 2 - 600 , Puertollano , Calatrava, Ciudad Real ",Calle Fernando el Santo,"Calatrava, Ciudad Real",101,,2019-04-13,25843,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,,bajo,0,0,84242060,4,0,Puertollano,Distrito Pau 2 - 600," Calle Fernando el Santo , Distrito Pau 2 - 600 , Puertollano , Calatrava, Ciudad Real ",Calle Fernando el Santo,"Calatrava, Ciudad Real",195,,2019-04-13,63487,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,,planta 1ª,0,0,84242063,4,0,Puertollano,Distrito Pau 2 - 600," Calle Fernando el Santo , Distrito Pau 2 - 600 , Puertollano , Calatrava, Ciudad Real ",Calle Fernando el Santo,"Calatrava, Ciudad Real",114,,2019-04-13,17681,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,,planta 1ª,0,0,84242064,4,0,Puertollano,Distrito Pau 2 - 600," Calle Fernando el Santo , Distrito Pau 2 - 600 , Puertollano , Calatrava, Ciudad Real ",Calle Fernando el Santo,"Calatrava, Ciudad Real",101,,2019-04-13,16027,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,,planta 1ª,0,0,84242065,4,0,Puertollano,Distrito Pau 2 - 600," Calle Fernando el Santo , Distrito Pau 2 - 600 , Puertollano , Calatrava, Ciudad Real ",Calle Fernando el Santo,"Calatrava, Ciudad Real",133,,2019-04-13,27741,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de febrero,0,0,1.0,0,0,,,bajo,0,0,84242067,4,0,Puertollano,Distrito Pau 2 - 600," Calle Fernando el Santo , Distrito Pau 2 - 600 , Puertollano , Calatrava, Ciudad Real ",Calle Fernando el Santo,"Calatrava, Ciudad Real",235,,2019-04-13,90661,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,,bajo,0,0,84242068,4,0,Puertollano,Distrito Pau 2 - 600," Calle Fernando el Santo , Distrito Pau 2 - 600 , Puertollano , Calatrava, Ciudad Real ",Calle Fernando el Santo,"Calatrava, Ciudad Real",190,,2019-04-13,82066,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,,planta 1ª,0,0,82708814,4,0,Puertollano,Distrito Pau 2 - 600," Calle Fernando el Santo , Distrito Pau 2 - 600 , Puertollano , Calatrava, Ciudad Real ",Calle Fernando el Santo,"Calatrava, Ciudad Real",89,,2019-04-13,50836,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,,planta 1ª,0,0,84242070,4,0,Puertollano,Distrito Pau 2 - 600," Calle Fernando el Santo , Distrito Pau 2 - 600 , Puertollano , Calatrava, Ciudad Real ",Calle Fernando el Santo,"Calatrava, Ciudad Real",114,,2019-04-13,63093,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,,planta 1ª,0,0,84242074,4,0,Puertollano,Distrito Pau 2 - 600," Calle Fernando el Santo , Distrito Pau 2 - 600 , Puertollano , Calatrava, Ciudad Real ",Calle Fernando el Santo,"Calatrava, Ciudad Real",89,,2019-04-13,21960,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,,planta 1ª,0,0,84242084,4,0,Puertollano,Distrito Pau 2 - 600," Calle Fernando el Santo , Distrito Pau 2 - 600 , Puertollano , Calatrava, Ciudad Real ",Calle Fernando el Santo,"Calatrava, Ciudad Real",117,,2019-04-13,48084,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,,planta 1ª,0,0,84242087,4,0,Puertollano,Distrito Pau 2 - 600," Calle Fernando el Santo , Distrito Pau 2 - 600 , Puertollano , Calatrava, Ciudad Real ",Calle Fernando el Santo,"Calatrava, Ciudad Real",135,,2019-04-13,20235,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,,bajo,0,0,84242089,4,0,Puertollano,Distrito Pau 2 - 600," Calle Fernando el Santo , Distrito Pau 2 - 600 , Puertollano , Calatrava, Ciudad Real ",Calle Fernando el Santo,"Calatrava, Ciudad Real",195,,2019-04-13,29778,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,,bajo,0,0,84242090,4,0,Puertollano,Distrito Pau 2 - 600," Calle Fernando el Santo , Distrito Pau 2 - 600 , Puertollano , Calatrava, Ciudad Real ",Calle Fernando el Santo,"Calatrava, Ciudad Real",200,,2019-04-13,29926,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,,planta 1ª,0,0,84242096,4,0,Puertollano,Distrito Pau 2 - 600," Calle Fernando el Santo , Distrito Pau 2 - 600 , Puertollano , Calatrava, Ciudad Real ",Calle Fernando el Santo,"Calatrava, Ciudad Real",114,,2019-04-13,47252,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,,planta 1ª,0,0,81693509,4,0,Puertollano,Distrito Pau 2 - 600," Calle Fernando el Santo , Distrito Pau 2 - 600 , Puertollano , Calatrava, Ciudad Real ",Calle Fernando el Santo,"Calatrava, Ciudad Real",134,,2019-04-13,51930,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,,planta 1ª,0,0,84242097,4,0,Puertollano,Distrito Pau 2 - 600," Calle Fernando el Santo , Distrito Pau 2 - 600 , Puertollano , Calatrava, Ciudad Real ",Calle Fernando el Santo,"Calatrava, Ciudad Real",103,,2019-04-13,42625,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,,planta 1ª,0,0,84242099,4,0,Puertollano,Distrito Pau 2 - 600," Calle Fernando el Santo , Distrito Pau 2 - 600 , Puertollano , Calatrava, Ciudad Real ",Calle Fernando el Santo,"Calatrava, Ciudad Real",134,,2019-04-13,69454,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,,planta 1ª,0,0,84242100,4,0,Puertollano,Distrito Pau 2 - 600," Calle Fernando el Santo , Distrito Pau 2 - 600 , Puertollano , Calatrava, Ciudad Real ",Calle Fernando el Santo,"Calatrava, Ciudad Real",103,,2019-04-13,56738,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,,bajo,0,0,84242101,4,0,Puertollano,Distrito Pau 2 - 600," Calle Fernando el Santo , Distrito Pau 2 - 600 , Puertollano , Calatrava, Ciudad Real ",Calle Fernando el Santo,"Calatrava, Ciudad Real",205,,2019-04-13,62651,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,,planta 1ª,0,0,84242102,4,0,Puertollano,Distrito Pau 2 - 600," Calle Fernando el Santo , Distrito Pau 2 - 600 , Puertollano , Calatrava, Ciudad Real ",Calle Fernando el Santo,"Calatrava, Ciudad Real",134,,2019-04-13,11798,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,,,bajo,0,0,84242103,4,0,Puertollano,Distrito Pau 2 - 600," Calle Fernando el Santo , Distrito Pau 2 - 600 , Puertollano , Calatrava, Ciudad Real ",Calle Fernando el Santo,"Calatrava, Ciudad Real",160,,2019-04-13,78669,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
