ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas propano/butano,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_sur,"orientation_sur, este","orientation_sur, oeste"
Anuncio actualizado el 19 de febrero,0,0,1.0,0,0,2004.0,,,0,0,84337053,2,0.0,Benaocaz,Laderas de Parral," Laderas de Parral , Benaocaz , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",82,80.0,2019-04-14,62000,0,2.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,2.0,0,0,2004.0,,,0,0,84337055,2,0.0,Benaocaz,Laderas de Parral," Laderas de Parral , Benaocaz , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",119,80.0,2019-04-14,81500,0,1.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de abril,0,0,3.0,0,0,2004.0,,,0,0,84337056,3,0.0,Benaocaz,Laderas de Parral," Laderas de Parral , Benaocaz , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",124,80.0,2019-04-14,94000,0,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,2.0,0,0,2004.0,,,0,0,84337057,3,0.0,Benaocaz,Laderas de Parral," Laderas de Parral , Benaocaz , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",92,80.0,2019-04-14,76500,0,2.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,2.0,0,0,2004.0,,,0,0,84337043,3,0.0,Benaocaz,Laderas de Parral," Laderas de Parral , Benaocaz , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",93,80.0,2019-04-14,75500,0,2.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,2.0,0,0,2004.0,,,0,0,84337058,3,0.0,Benaocaz,Laderas de Parral," Laderas de Parral , Benaocaz , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",90,80.0,2019-04-14,76000,0,2.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,2.0,0,0,2004.0,,,0,0,84337059,3,0.0,Benaocaz,Laderas de Parral," Laderas de Parral , Benaocaz , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",93,80.0,2019-04-14,78500,0,2.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,2.0,0,0,2004.0,,,0,0,84337044,3,0.0,Benaocaz,Laderas de Parral," Laderas de Parral , Benaocaz , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",90,80.0,2019-04-14,74500,0,2.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de marzo,0,0,1.0,0,0,2004.0,,planta 1ª,0,0,33652103,2,0.0,Villamartin,Calle Subida de la Iglesia," Calle Subida de la Iglesia , Villamartin , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",43,80.0,2019-04-14,43450,0,1.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de marzo,0,0,1.0,0,0,2004.0,,planta 1ª,0,0,33652104,2,0.0,Villamartin,Calle subida de la iglesia," Calle subida de la iglesia , Villamartin , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",62,80.0,2019-04-14,48550,0,2.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 30 de marzo,0,0,1.0,0,0,2004.0,,planta 2ª,0,0,33652105,2,0.0,Villamartin,Calle Subida de la Iglesia," Calle Subida de la Iglesia , Villamartin , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",49,80.0,2019-04-14,46200,0,1.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de marzo,0,0,1.0,0,0,2004.0,,planta 2ª,0,0,33652106,5,0.0,Villamartin,Calle Subida de la Iglesia," Calle Subida de la Iglesia , Villamartin , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",96,80.0,2019-04-14,74850,0,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,0,0,2.0,0,0,2004.0,,,0,0,84337085,2,0.0,Benaocaz,Laderas de Parral," Laderas de Parral , Benaocaz , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",114,80.0,2019-04-14,84500,0,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de marzo,0,0,2.0,0,0,2004.0,,,0,0,84505631,3,0.0,Benaocaz,Laderas de Parral," Laderas de Parral , Benaocaz , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",90,80.0,2019-04-14,76500,0,2.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de marzo,0,0,2.0,0,0,2004.0,,,0,0,84505632,3,0.0,Benaocaz,Laderas de Parral," Laderas de Parral , Benaocaz , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",90,80.0,2019-04-14,76500,0,2.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de marzo,0,0,2.0,0,0,2004.0,,,0,0,84505633,3,0.0,Benaocaz,Laderas de Parral," Laderas de Parral , Benaocaz , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",90,80.0,2019-04-14,74500,0,2.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 14 de marzo,0,0,1.0,0,0,2004.0,no indicado,,0,0,84664335,3,0.0,Villamartin,"Camino al Silo, 9"," Camino al Silo, 9 , Villamartin , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",90,80.0,2019-04-14,75000,0,2.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de abril,0,0,1.0,0,0,2004.0,,,0,0,84970900,2,0.0,Arcos de la Frontera,Calle Alcalá del Valle," Calle Alcalá del Valle , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",91,80.0,2019-04-14,73000,0,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de abril,0,0,3.0,0,0,2004.0,,,0,0,84970902,3,0.0,Arcos de la Frontera,Calle José Luis Borau," Calle José Luis Borau , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",100,80.0,2019-04-14,120500,0,3.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de diciembre,1,0,1.0,1,0,2004.0,no indicado,planta 2ª exterior,1,0,37759743,2,0.0,Arcos de la Frontera,"Calle Bulería, 5"," Calle Bulería, 5 , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",86,80.0,2019-04-14,65000,0,3.0,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,1,0,2.0,0,0,2004.0,no indicado,,0,0,84344896,0,0.0,Arcos de la Frontera,"Calle María Atienza Corrales, 49"," Calle María Atienza Corrales, 49 , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",75,80.0,2019-04-14,80000,0,3.0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de abril,0,0,2.0,0,0,2004.0,no indicado,planta 1ª exterior,0,0,84949943,2,0.0,Villamartin,"Calle Rosario, 9"," Calle Rosario, 9 , Villamartin , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",160,80.0,2019-04-14,90000,0,4.0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,1,1.0,0,0,2004.0,no indicado,planta 1ª exterior,0,0,84963024,2,0.0,Arcos de la Frontera,"Calle Vejer, 1"," Calle Vejer, 1 , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",60,80.0,2019-04-14,46500,0,2.0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,1,0,2.0,1,0,2004.0,no indicado,planta 1ª exterior,0,1,84924482,2,0.0,El Bosque,"Calle Antonio Machado, 24"," Calle Antonio Machado, 24 , El Bosque , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",127,80.0,2019-04-14,180000,0,3.0,0,1,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de abril,0,0,1.0,0,0,2004.0,en trámite,1 planta,0,0,84944657,0,0.0,Arcos de la Frontera,"Calle Manzana, 9"," Calle Manzana, 9 , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",80,80.0,2019-04-14,90000,0,3.0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de enero,0,0,1.0,0,0,2004.0,,,0,0,27059447,2,0.0,Prado del Rey,Candelaria edificio Prado del Rey s/n," Candelaria edificio Prado del Rey s/n , Prado del Rey , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",97,80.0,2019-04-14,49980,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de septiembre,0,0,1.0,0,0,2004.0,,,0,0,29354495,2,0.0,Prado del Rey,"Alta, 23"," Alta, 23 , Prado del Rey , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",134,116.0,2019-04-14,78722,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,0,0,1.0,0,0,2004.0,,planta 2ª,0,0,84152140,2,0.0,Ubrique,Distrito Casco antiguo - Convento - Caldereto," Calle Doctor Serafín Bohórquez , Distrito Casco antiguo - Convento - Caldereto , Ubrique , Sierra de Cádiz, Cádiz ",Calle Doctor Serafín Bohórquez,"Sierra de Cádiz, Cádiz",63,80.0,2019-04-14,86300,0,1.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,0,1.0,0,0,2004.0,en trámite,planta 2ª,0,0,84107499,2,0.0,Ubrique,Distrito Casco antiguo - Convento - Caldereto," Calle Doctor Serafín Bohórquez, 8 , Distrito Casco antiguo - Convento - Caldereto , Ubrique , Sierra de Cádiz, Cádiz ","Calle Doctor Serafín Bohórquez, 8","Sierra de Cádiz, Cádiz",63,80.0,2019-04-14,86300,0,1.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,2004.0,no indicado,1 planta,1,0,85020389,1,0.0,Puerto Serrano,"Calle Soledad, 12"," Calle Soledad, 12 , Puerto Serrano , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",120,80.0,2019-04-14,80000,0,2.0,0,0,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,3.0,0,0,2004.0,no indicado,,0,0,83799846,2,0.0,Arcos de la Frontera,," , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",133,106.0,2019-04-14,51500,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,2004.0,no indicado,,0,0,83799854,2,0.0,Arcos de la Frontera,," , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",94,66.0,2019-04-14,43300,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,2004.0,no indicado,,0,0,83799861,2,0.0,Arcos de la Frontera,," , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",68,49.0,2019-04-14,37500,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,2004.0,no indicado,,0,0,83800250,7,0.0,Prado del Rey,," , Prado del Rey , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",85,80.0,2019-04-14,42250,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,0,0,2004.0,no indicado,,0,0,83800255,2,0.0,Prado del Rey,," , Prado del Rey , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",94,78.0,2019-04-14,49600,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,2004.0,no indicado,,0,0,83800286,2,0.0,Puerto Serrano,," , Puerto Serrano , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",219,162.0,2019-04-14,47000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,2004.0,no indicado,,0,0,83800494,2,0.0,Villamartin,," , Villamartin , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",87,80.0,2019-04-14,46250,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,2004.0,no indicado,,0,0,83800478,2,0.0,Villamartin,," , Villamartin , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",80,61.0,2019-04-14,45250,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,1.0,0,0,2004.0,no indicado,,0,0,84280663,2,0.0,Villamartin,," , Villamartin , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",66,56.0,2019-04-14,33600,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,2004.0,no indicado,,0,0,83799847,2,0.0,Arcos de la Frontera,," , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",105,80.0,2019-04-14,55600,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,0,0,2004.0,no indicado,,0,0,83799859,2,0.0,Arcos de la Frontera,," , Arcos de la Frontera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",121,89.0,2019-04-14,94000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,2004.0,no indicado,,0,0,83799876,2,0.0,Bornos,," , Bornos , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",86,85.0,2019-04-14,40850,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,0,0,2004.0,no indicado,,0,0,83800479,2,0.0,Ubrique,Distrito El Jardín - Antonio Vega," , Distrito El Jardín - Antonio Vega , Ubrique , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",110,86.0,2019-04-14,89250,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,2004.0,no indicado,,1,0,83800500,2,0.0,Villamartin,," , Villamartin , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",43,42.0,2019-04-14,43450,0,1.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,2004.0,no indicado,,1,0,83800507,2,0.0,Villamartin,," , Villamartin , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",62,80.0,2019-04-14,48550,0,2.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,2004.0,no indicado,,1,0,83800522,2,0.0,Villamartin,," , Villamartin , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",49,80.0,2019-04-14,46200,0,1.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,2004.0,no indicado,,1,0,83800531,2,0.0,Villamartin,," , Villamartin , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",38,37.0,2019-04-14,40300,0,1.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,2004.0,no indicado,,0,0,83800543,2,0.0,Villamartin,," , Villamartin , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",88,77.0,2019-04-14,55400,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,0,0,2004.0,no indicado,,0,0,84398447,2,0.0,El Bosque,," , El Bosque , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",77,68.0,2019-04-14,85050,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,2004.0,no indicado,,0,0,84427787,2,0.0,Zahara,," , Zahara , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",81,69.0,2019-04-14,84100,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,0,0,2004.0,no indicado,,0,0,84463780,7,0.0,Benaocaz,," , Benaocaz , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",92,75.0,2019-04-14,75500,0,2.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,0,0,2004.0,no indicado,,0,0,84463781,7,0.0,Benaocaz,," , Benaocaz , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",89,74.0,2019-04-14,76000,0,2.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,0,0,2.0,0,0,2004.0,no indicado,,0,0,84468657,7,0.0,Benaocaz,," , Benaocaz , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",89,68.0,2019-04-14,74500,0,2.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de marzo,0,0,3.0,1,0,1993.0,en trámite,3 plantas,1,0,37126726,0,0.0,Olvera,," , Olvera , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",135,278.0,2019-04-14,240000,0,5.0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,0,0,2004.0,no indicado,,1,0,83800488,2,0.0,Villamartin,," , Villamartin , Sierra de Cádiz, Cádiz ",,"Sierra de Cádiz, Cádiz",51,39.0,2019-04-14,47150,0,1.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
