price,bath_num,room_num,house_type,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date
153500,1.0,3.0,0,81184753,52,,Madrid,"Madrid capital, Madrid",
153500,1.0,3.0,0,81184971,49,,Madrid,"Madrid capital, Madrid",
152000,1.0,3.0,0,81185167,62,,Madrid,"Madrid capital, Madrid",
152100,1.0,3.0,0,81185305,51,,Madrid,"Madrid capital, Madrid",
149900,1.0,3.0,0,81192234,58,,Madrid,"Madrid capital, Madrid",
141500,1.0,3.0,0,81200396,72,,Madrid,"Madrid capital, Madrid",
110000,1.0,3.0,0,423029,62,,Madrid,"Madrid capital, Madrid",
200000,2.0,2.0,0,1737787,80,62,Madrid,"Madrid capital, Madrid",
175000,1.0,2.0,0,1626556,70,,Madrid,"Madrid capital, Madrid",
229000,2.0,3.0,0,82412814,150,,Madrid,"Madrid capital, Madrid",
580000,3.0,4.0,4,40216229,240,,Madrid,"Madrid capital, Madrid",
225000,2.0,2.0,0,1749990,101,80,Madrid,"Madrid capital, Madrid",2007
240000,2.0,2.0,0,33236259,93,,Madrid,"Madrid capital, Madrid",
265000,2.0,4.0,0,82365097,140,120,Madrid,"Madrid capital, Madrid",
70000,1.0,3.0,0,38853398,62,,Madrid,"Madrid capital, Madrid",
170000,2.0,4.0,0,83953007,96,,Madrid,"Madrid capital, Madrid",
330000,2.0,3.0,0,84137879,100,,Madrid,"Madrid capital, Madrid",
127000,1.0,2.0,0,83818494,60,,Madrid,"Madrid capital, Madrid",
175000,1.0,3.0,0,84425251,90,85,Madrid,"Madrid capital, Madrid",
90000,1.0,2.0,0,84496009,60,,Madrid,"Madrid capital, Madrid",
72000,1.0,3.0,0,84551276,80,76,Madrid,"Madrid capital, Madrid",
179000,1.0,3.0,0,82644687,84,,Madrid,"Madrid capital, Madrid",
300000,2.0,4.0,0,84752494,114,,Madrid,"Madrid capital, Madrid",
78500,1.0,3.0,0,84773819,64,,Madrid,"Madrid capital, Madrid",
82000,1.0,2.0,0,83275518,77,,Madrid,"Madrid capital, Madrid",
120000,1.0,2.0,0,32017699,71,63,Madrid,"Madrid capital, Madrid",
117102,2.0,2.0,0,84970785,79,60,Madrid,"Madrid capital, Madrid",
81000,1.0,2.0,0,84849463,60,59,Madrid,"Madrid capital, Madrid",
70000,1.0,3.0,0,85016902,60,50,Madrid,"Madrid capital, Madrid",1991
165000,1.0,6.0,0,85042279,90,,Madrid,"Madrid capital, Madrid",
110000,1.0,2.0,0,85047260,63,,Madrid,"Madrid capital, Madrid",
84999,1.0,3.0,0,82833871,65,,Madrid,"Madrid capital, Madrid",1965
73323,1.0,2.0,0,83810664,58,47,Madrid,"Madrid capital, Madrid",1963
180000,1.0,3.0,0,84885714,122,,Madrid,"Madrid capital, Madrid",
136000,1.0,3.0,0,40222442,72,62,Madrid,"Madrid capital, Madrid",
169000,1.0,3.0,0,305727,90,71,Madrid,"Madrid capital, Madrid",
190000,2.0,3.0,0,1711441,105,95,Madrid,"Madrid capital, Madrid",
252000,1.0,2.0,0,38812881,45,32,Madrid,"Madrid capital, Madrid",
75000,1.0,3.0,0,82509707,51,,Madrid,"Madrid capital, Madrid",
185000,2.0,3.0,0,82680513,105,,Madrid,"Madrid capital, Madrid",
158000,1.0,3.0,0,82802969,70,,Madrid,"Madrid capital, Madrid",
190000,1.0,4.0,0,83832037,94,,Madrid,"Madrid capital, Madrid",
85000,1.0,2.0,0,83867047,54,47,Madrid,"Madrid capital, Madrid",1962
140000,1.0,2.0,0,84609934,50,49,Madrid,"Madrid capital, Madrid",
89000,1.0,0.0,8,39491344,44,40,Madrid,"Madrid capital, Madrid",
200000,1.0,4.0,0,40017945,115,,Madrid,"Madrid capital, Madrid",1975
127000,1.0,4.0,0,83578823,100,95,Madrid,"Madrid capital, Madrid",1973
110000,1.0,3.0,0,84215485,61,57,Madrid,"Madrid capital, Madrid",
130000,3.0,3.0,0,84451458,115,105,Madrid,"Madrid capital, Madrid",2006
252000,1.0,2.0,0,81766213,45,32,Madrid,"Madrid capital, Madrid",
79032,1.0,1.0,0,83025551,49,,Madrid,"Madrid capital, Madrid",
55000,1.0,3.0,0,84787981,65,58,Madrid,"Madrid capital, Madrid",
148000,1.0,2.0,0,1649100,54,46,Madrid,"Madrid capital, Madrid",
150000,1.0,3.0,0,1679523,87,,Madrid,"Madrid capital, Madrid",
110000,1.0,2.0,0,1787727,65,50,Madrid,"Madrid capital, Madrid",
210000,2.0,2.0,0,1843595,93,78,Madrid,"Madrid capital, Madrid",
120000,1.0,3.0,0,1855701,72,70,Madrid,"Madrid capital, Madrid",
150000,1.0,3.0,0,333696,80,75,Madrid,"Madrid capital, Madrid",
260000,2.0,3.0,0,1664146,105,,Madrid,"Madrid capital, Madrid",
156000,1.0,3.0,5,30296070,75,,Madrid,"Madrid capital, Madrid",
86000,1.0,0.0,8,35719972,50,45,Madrid,"Madrid capital, Madrid",
119000,1.0,3.0,0,40019661,63,,Madrid,"Madrid capital, Madrid",
135000,1.0,2.0,0,81779324,60,50,Madrid,"Madrid capital, Madrid",
132000,1.0,2.0,0,82464754,60,,Madrid,"Madrid capital, Madrid",
242000,3.0,4.0,1,82554954,200,,Madrid,"Madrid capital, Madrid",
135000,1.0,3.0,0,83043924,72,,Madrid,"Madrid capital, Madrid",
99900,1.0,2.0,0,82972821,70,,Madrid,"Madrid capital, Madrid",
159000,2.0,3.0,0,83341084,85,80,Madrid,"Madrid capital, Madrid",
59000,1.0,2.0,0,83596465,55,50,Madrid,"Madrid capital, Madrid",
140000,1.0,0.0,8,83962837,74,,Madrid,"Madrid capital, Madrid",
160000,1.0,3.0,0,84221681,75,70,Madrid,"Madrid capital, Madrid",
