ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 24 de febrero,0,1,1.0,1,0,1993.0,en trámite,planta 3ª exterior,0,1,81459948,3,1.0,Artziniega,Urb. Eguzkimendi," Eguzkimendi Urbanizazioa, 5 , Urb. Eguzkimendi , Artziniega , Ayala, Álava ","Eguzkimendi Urbanizazioa, 5","Ayala, Álava",94,80.0,2019-03-29,180000,1,3.0,0,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Anuncio actualizado el 24 de marzo,0,1,1.0,0,0,1993.0,no indicado,planta 3ª exterior,1,1,81891976,3,1.0,Okondo,"Carlos Garaikoetxea, 1"," Carlos Garaikoetxea, 1 , Okondo , Ayala, Álava ",,"Ayala, Álava",70,87.0,2019-03-29,110000,1,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de marzo,0,1,2.0,1,0,1993.0,no indicado,3 plantas,1,1,82487054,0,1.0,Artziniega,"Barrio Barretaguren, 5"," Barrio Barretaguren, 5 , Artziniega , Ayala, Álava ",,"Ayala, Álava",1800,87.0,2019-03-29,300000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,0,0,1.0,0,0,1993.0,en trámite,planta 5ª,0,0,84828005,3,1.0,Llodio,," , Llodio , Ayala, Álava ",,"Ayala, Álava",95,79.0,2019-03-29,140000,0,3.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 29 de marzo,0,0,1.0,0,0,1993.0,en trámite,planta 2ª,0,0,84838253,3,1.0,Llodio,," , Llodio , Ayala, Álava ",,"Ayala, Álava",75,64.0,2019-03-29,140000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de febrero,0,0,1.0,0,0,1993.0,no indicado,planta 5ª exterior,0,0,31079396,3,1.0,Llodio,"Calle untzueta, 1"," Calle untzueta, 1 , Llodio , Ayala, Álava ",,"Ayala, Álava",70,65.0,2019-03-29,147000,0,2.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de mayo,0,0,5.0,0,0,1993.0,no indicado,3 plantas,1,1,25880807,13,1.0,Ayala,Mendieta," Mendieta , Ayala , Álava ",,Álava,900,87.0,2019-03-29,450000,0,9.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 13 de mayo,0,0,3.0,0,0,1993.0,no indicado,2 plantas,1,1,27081261,5,1.0,Ayala,Calle Barrio Sojo," Calle Barrio Sojo , Ayala , Álava ",,Álava,200,156.0,2019-03-29,420000,0,2.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 3 de marzo,0,0,1.0,0,0,1993.0,,planta 4ª exterior,0,0,31369800,3,0.0,Llodio,Calle bidebarrieta," Calle bidebarrieta , Llodio , Ayala, Álava ",,"Ayala, Álava",74,61.0,2019-03-29,85000,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 27 de abril,0,0,1.0,0,0,1980.0,en trámite,planta 1ª exterior,0,1,32926578,1,0.0,Llodio,Calle san roque," Calle san roque , Llodio , Ayala, Álava ",,"Ayala, Álava",63,50.0,2019-03-29,150000,0,2.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 11 de abril,0,0,1.0,0,0,1973.0,,planta 2ª exterior,0,0,36234973,3,0.0,Llodio,Calle Tierra de Ayala," Calle Tierra de Ayala , Llodio , Ayala, Álava ",,"Ayala, Álava",76,65.0,2019-03-29,165000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
Anuncio actualizado el 8 de octubre,0,0,4.0,0,0,1993.0,en trámite,3 plantas,0,1,30421787,4,1.0,Amurrio,Unnamed Road," Unnamed Road , Amurrio , Ayala, Álava ",,"Ayala, Álava",12000,87.0,2019-03-29,180000,0,18.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de diciembre,0,0,1.0,0,0,1972.0,en trámite,planta 1ª exterior,0,0,36240584,3,0.0,Llodio,Calle Atxeta," Calle Atxeta , Llodio , Ayala, Álava ",,"Ayala, Álava",75,70.0,2019-03-29,150000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de marzo,0,0,1.0,1,0,1993.0,en trámite,bajo exterior,1,1,84664277,3,0.0,Artziniega,"Jauregia, 16"," Jauregia, 16 , Artziniega , Ayala, Álava ",,"Ayala, Álava",64,87.0,2019-03-29,165000,0,2.0,0,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de marzo,0,0,1.0,1,0,1964.0,en trámite,planta 1ª exterior,0,0,81381900,3,0.0,Llodio,Lateorro," Lateorro , Llodio , Ayala, Álava ",,"Ayala, Álava",70,87.0,2019-03-29,133000,0,3.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de diciembre,0,0,2.0,1,0,2008.0,en trámite,planta 3ª exterior,0,0,40097852,3,1.0,Llodio,Carlos Larrea," Carlos Larrea , Llodio , Ayala, Álava ",,"Ayala, Álava",75,68.0,2019-03-29,210000,1,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 3 de enero,0,0,1.0,0,0,1993.0,,bajo exterior,1,1,83734087,3,0.0,Llodio,Sagasti," Sagasti , Llodio , Ayala, Álava ",,"Ayala, Álava",80,79.0,2019-03-29,129000,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de febrero,0,1,2.0,1,0,1997.0,en trámite,planta 1ª exterior,1,1,83906046,9,0.0,Llodio,Ellakuri," Ellakuri , Llodio , Ayala, Álava ",,"Ayala, Álava",130,110.0,2019-03-29,255000,0,4.0,1,0,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 4 de marzo,0,0,2.0,0,0,2009.0,,planta 4ª exterior,0,0,84530832,3,1.0,Llodio,," , Llodio , Ayala, Álava ",,"Ayala, Álava",85,64.0,2019-03-29,225000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 16 de diciembre,0,0,2.0,1,0,1993.0,,planta 1ª exterior,1,0,27915998,3,0.0,Okondo,"Calle Monseñor Setien Urbanizazioa, 3"," Calle Monseñor Setien Urbanizazioa, 3 , Okondo , Ayala, Álava ",,"Ayala, Álava",91,80.0,2019-03-29,130000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 24 de marzo,0,1,1.0,0,0,2001.0,no indicado,planta 3ª exterior,1,1,81896457,1,1.0,Okondo,"C.Garaikoetxea, 1"," C.Garaikoetxea, 1 , Okondo , Ayala, Álava ",,"Ayala, Álava",70,87.0,2019-03-29,110000,1,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de marzo,0,1,2.0,0,0,1993.0,en trámite,planta 1ª exterior,0,0,83380197,3,1.0,Llodio,"Calle Kamaraka, 2"," Calle Kamaraka, 2 , Llodio , Ayala, Álava ",,"Ayala, Álava",107,92.0,2019-03-29,200000,0,3.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,0,0,1.0,0,0,1993.0,en trámite,planta 3ª exterior,0,0,83870139,3,1.0,Amurrio,"Aiara Etorbidea, 1"," Aiara Etorbidea, 1 , Amurrio , Ayala, Álava ",,"Ayala, Álava",76,73.0,2019-03-29,185000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 25 de enero,0,0,2.0,0,0,1993.0,,planta 2ª exterior,1,0,84027623,9,1.0,Ayala,"otazu, 3 a"," otazu, 3 a , Ayala , Álava ",,Álava,100,80.0,2019-03-29,159000,1,2.0,0,0,0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 17 de marzo,0,1,1.0,0,0,1993.0,,planta 4ª exterior,0,1,84607335,3,1.0,Llodio,"Calle Iturriaga, 8"," Calle Iturriaga, 8 , Llodio , Ayala, Álava ",,"Ayala, Álava",80,87.0,2019-03-29,198000,1,3.0,0,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 8 de marzo,0,1,2.0,1,0,1993.0,en trámite,2 plantas,0,1,84314382,0,1.0,Llodio,"Calle Larrazabal, 13"," Calle Larrazabal, 13 , Llodio , Ayala, Álava ",,"Ayala, Álava",13500,106.0,2019-03-29,350000,0,5.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de febrero,0,0,3.0,0,0,1993.0,no indicado,3 plantas,1,0,31308597,5,1.0,Llodio,"urbanizacion aldaiko, 24"," urbanizacion aldaiko, 24 , Llodio , Ayala, Álava ",,"Ayala, Álava",206,87.0,2019-03-29,270000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de marzo,0,1,1.0,1,0,1993.0,,planta 5ª interior,0,0,40253858,3,1.0,Llodio,"Calle Batzalarrin, 7"," Calle Batzalarrin, 7 , Llodio , Ayala, Álava ",,"Ayala, Álava",92,87.0,2019-03-29,150000,0,3.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de febrero,0,0,3.0,0,0,1993.0,no indicado,1 planta,1,1,28900577,8,1.0,Artziniega,Barrio Soja," Barrio Soja , Artziniega , Ayala, Álava ",,"Ayala, Álava",200,156.0,2019-03-29,420000,0,2.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de enero,0,1,3.0,0,0,2014.0,,3 plantas,0,1,40352827,0,1.0,Llodio,," , Llodio , Ayala, Álava ",,"Ayala, Álava",2400,87.0,2019-03-29,535000,1,5.0,1,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Anuncio actualizado el 13 de febrero,0,0,1.0,0,0,1993.0,,bajo,0,0,82106199,3,0.0,Llodio,Calle Ugarte," Calle Ugarte , Llodio , Ayala, Álava ",,"Ayala, Álava",78,60.0,2019-03-29,150000,0,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de marzo,0,0,3.0,0,0,1993.0,en trámite,,0,0,38772033,8,1.0,Artziniega,Calle Sandolla," Calle Sandolla , Artziniega , Ayala, Álava ",,"Ayala, Álava",240,87.0,2019-03-29,365000,0,3.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de febrero,0,1,4.0,0,0,1925.0,en trámite,,1,1,83245907,0,1.0,Okondo,," , Okondo , Ayala, Álava ",,"Ayala, Álava",10000,87.0,2019-03-29,1100000,0,8.0,1,1,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Anuncio actualizado el 15 de febrero,0,0,2.0,1,0,2007.0,en trámite,planta 2ª exterior,1,0,83906903,9,1.0,Ayala,," , Ayala , Álava ",,Álava,94,81.0,2019-03-29,159000,1,2.0,1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de marzo,0,1,1.0,0,0,1963.0,,planta 1ª exterior,1,0,81305413,3,0.0,Llodio,"Calle Goienuri, 16"," Calle Goienuri, 16 , Llodio , Ayala, Álava ",,"Ayala, Álava",108,92.0,2019-03-29,127000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 29 de marzo,0,1,2.0,0,0,2004.0,no indicado,2 plantas,1,1,83243449,0,1.0,Ayala,Urb. Beotegui," Barrio Elexalde, 25 , Urb. Beotegui , Ayala , Álava ","Barrio Elexalde, 25",Álava,15000,195.0,2019-03-29,355000,0,4.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 12 de marzo,0,0,1.0,0,0,2008.0,,planta 2ª exterior,1,0,39429650,3,1.0,Llodio,ARETA," ARETA , Llodio , Ayala, Álava ",,"Ayala, Álava",80,70.0,2019-03-29,146000,1,2.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de marzo,0,0,1.0,0,0,1956.0,,3 plantas,0,0,39778929,8,1.0,Llodio,ARRAÑO," ARRAÑO , Llodio , Ayala, Álava ",,"Ayala, Álava",642,87.0,2019-03-29,228000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 22 de marzo,0,0,3.0,0,0,2006.0,,3 plantas,1,1,39010035,5,1.0,Artziniega,AXPE," AXPE , Artziniega , Ayala, Álava ",,"Ayala, Álava",129,87.0,2019-03-29,240000,0,4.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de marzo,0,0,2.0,1,0,1993.0,en trámite,planta 2ª exterior,1,0,30220754,3,1.0,Ayala,"Calle Padura, 17"," Calle Padura, 17 , Ayala , Álava ",,Álava,107,99.0,2019-03-29,175000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 26 de noviembre,0,0,3.0,0,0,1990.0,,,1,0,82273860,6,1.0,Llodio,," , Llodio , Ayala, Álava ",,"Ayala, Álava",400,380.0,2019-03-29,398000,0,5.0,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 13 de marzo,0,1,1.0,0,0,2012.0,en trámite,planta 3ª exterior,1,0,84421332,3,1.0,Llodio,Urb. APALOETA," Urb. APALOETA , Llodio , Ayala, Álava ",,"Ayala, Álava",68,87.0,2019-03-29,134800,1,2.0,1,0,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
Anuncio actualizado el 5 de marzo,1,0,4.0,0,0,1993.0,en trámite,,1,1,81867286,6,1.0,Ayala,," , Ayala , Álava ",,Álava,220,200.0,2019-03-29,270000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de febrero,0,0,2.0,1,0,1993.0,no indicado,planta 3ª exterior,0,1,1909717,3,1.0,Amurrio,"Calle Aiara, 15"," Calle Aiara, 15 , Amurrio , Ayala, Álava ",,"Ayala, Álava",104,89.0,2019-03-29,249000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de diciembre,0,0,1.0,0,0,1993.0,,planta 1ª exterior,1,0,29755254,3,1.0,Llodio,"Calle Landaluze, 23"," Calle Landaluze, 23 , Llodio , Ayala, Álava ",,"Ayala, Álava",93,87.0,2019-03-29,186000,0,3.0,0,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 22 de marzo,0,0,3.0,1,0,1993.0,no indicado,3 plantas,0,0,33564679,5,1.0,Llodio,Urb. Galmaka," Calle galmaka, 13 , Urb. Galmaka , Llodio , Ayala, Álava ","Calle galmaka, 13","Ayala, Álava",900,87.0,2019-03-29,490000,0,4.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 18 de marzo,0,0,2.0,0,0,1993.0,en trámite,planta 1ª exterior,0,1,36959661,3,1.0,Amurrio,"Calle Landaburu, 16"," Calle Landaburu, 16 , Amurrio , Ayala, Álava ",,"Ayala, Álava",80,70.0,2019-03-29,145000,0,3.0,1,0,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 24 de marzo,0,1,3.0,1,1,1993.0,,3 plantas,0,1,82822015,4,1.0,Llodio,"Goienuri Bidea, 11"," Goienuri Bidea, 11 , Llodio , Ayala, Álava ",,"Ayala, Álava",2378,450.0,2019-03-29,535000,0,5.0,1,0,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 18 de marzo,0,0,2.0,1,0,1993.0,,planta 3ª exterior,1,0,83623978,3,1.0,Llodio,"Plaza Herriko, 4"," Plaza Herriko, 4 , Llodio , Ayala, Álava ",,"Ayala, Álava",132,87.0,2019-03-29,375000,0,3.0,0,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
