price,bath_num,room_num,house_type,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date,garage
290000,2.0,3.0,3,32801562,190,159,Aia,"Urola Kosta, Guipúzcoa",2006,1
330000,2.0,4.0,0,82395403,167,150,Azpeitia,"Urola Kosta, Guipúzcoa",2001,1
400000,2.0,4.0,0,82404477,120,115,Orio,"Urola Kosta, Guipúzcoa",1982,1
290000,2.0,3.0,3,83828592,364,,Aia,"Urola Kosta, Guipúzcoa",,1
240000,2.0,3.0,0,81854139,115,109,Azpeitia,"Urola Kosta, Guipúzcoa",1977,0
185000,2.0,4.0,0,84449635,133,119,Azpeitia,"Urola Kosta, Guipúzcoa",1971,0
150000,1.0,3.0,2,84614923,1000,,Beizama,"Urola Kosta, Guipúzcoa",,0
380000,2.0,4.0,6,37313749,130,124,Zarautz,"Urola Kosta, Guipúzcoa",,0
110000,1.0,2.0,0,40287187,100,95,Azpeitia,"Urola Kosta, Guipúzcoa",,0
875000,5.0,4.0,4,82117506,383,248,Orio,"Urola Kosta, Guipúzcoa",2009,1
990000,5.0,5.0,3,82190841,450,400,Zarautz,"Urola Kosta, Guipúzcoa",2000,1
223000,2.0,2.0,6,39476009,120,105,Zestoa,"Urola Kosta, Guipúzcoa",2008,1
383500,2.0,2.0,0,84217776,90,80,Orio,"Urola Kosta, Guipúzcoa",2006,1
1250000,2.0,4.0,0,84424693,145,135,Zarautz,"Urola Kosta, Guipúzcoa",,1
195000,2.0,3.0,0,83311210,96,90,Azpeitia,"Urola Kosta, Guipúzcoa",1977,0
75000,1.0,3.0,0,81145653,101,78,Azkoitia,"Urola Kosta, Guipúzcoa",1900,0
65000,1.0,3.0,0,81145655,86,73,Azpeitia,"Urola Kosta, Guipúzcoa",1917,0
51000,1.0,3.0,0,81145660,79,69,Azkoitia,"Urola Kosta, Guipúzcoa",1900,0
450000,2.0,3.0,0,83935123,88,86,Zarautz,"Urola Kosta, Guipúzcoa",,0
259000,2.0,2.0,6,84179010,129,116,Orio,"Urola Kosta, Guipúzcoa",,0
925000,3.0,5.0,1,84651525,800,,Azpeitia,"Urola Kosta, Guipúzcoa",,0
110000,1.0,3.0,0,36858774,81,,Azpeitia,"Urola Kosta, Guipúzcoa",1960,0
840000,2.0,4.0,0,81432631,96,91,Zarautz,"Urola Kosta, Guipúzcoa",1984,1
200000,1.0,3.0,0,82526595,94,88,Azpeitia,"Urola Kosta, Guipúzcoa",1973,0
85000,1.0,3.0,0,83844237,80,65,Azpeitia,"Urola Kosta, Guipúzcoa",1930,0
425000,2.0,3.0,0,81448135,115,107,Azpeitia,"Urola Kosta, Guipúzcoa",1993,0
750000,2.0,5.0,2,40287967,600,400,Getaria,"Urola Kosta, Guipúzcoa",,1
380000,4.0,4.0,3,83672333,50,,Aizarnazabal,"Urola Kosta, Guipúzcoa",2007,1
388000,3.0,4.0,9,82772372,475,,Errezil,"Urola Kosta, Guipúzcoa",,0
750000,2.0,6.0,4,84425989,525,457,Aia,"Urola Kosta, Guipúzcoa",2004,1
170000,1.0,3.0,0,84649574,85,77,Azpeitia,"Urola Kosta, Guipúzcoa",1968,0
345000,1.0,1.0,0,2065143,78,68,Getaria,"Urola Kosta, Guipúzcoa",,1
498000,5.0,4.0,10,34749439,384,337,Aia,"Urola Kosta, Guipúzcoa",,1
110000,1.0,3.0,0,35666970,50,45,Zestoa,"Urola Kosta, Guipúzcoa",,0
240000,2.0,3.0,6,38198967,120,,Azkoitia,"Urola Kosta, Guipúzcoa",,0
144000,2.0,3.0,0,36993537,110,104,Azpeitia,"Urola Kosta, Guipúzcoa",1968,0
190000,1.0,2.0,5,38276777,240,,Aia,"Urola Kosta, Guipúzcoa",1900,0
110000,1.0,1.0,0,38594988,75,73,Azkoitia,"Urola Kosta, Guipúzcoa",,0
160000,1.0,3.0,0,39684929,92,79,Orio,"Urola Kosta, Guipúzcoa",1970,0
400000,2.0,3.0,0,39859540,95,90,Zarautz,"Urola Kosta, Guipúzcoa",1967,0
330000,2.0,2.0,0,82137057,141,105,Orio,"Urola Kosta, Guipúzcoa",2006,1
