price,bath_num,room_num,house_type,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date,air_conditioner,balcony,built_in_wardrobe,chimney,garage,garden,lift,reduced_mobility,storage_room,swimming_pool,terrace,energetic_certif,floor,loc_district,loc_neigh,obtention_date,ad_last_update
233000,2.0,4.0,3,84778450,96,89.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,1,0,1,en trámite,planta 1ª exterior,Distrito Santiago - El Anglo,,2019-03-29,Anuncio actualizado el 23 de marzo
265000,2.0,2.0,3,84813558,84,87.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,1,0,1,,planta 4ª,Distrito Santiago - El Anglo,Plaza Hospital,2019-03-29,Anuncio actualizado el 27 de marzo
215000,2.0,2.0,3,83534029,75,87.0,Vitoria-Gasteiz,Álava,1993.0,0,0,1,0,0,0,1.0,0,1,0,0,,planta 2ª exterior,Distrito Santiago - El Anglo,"Calle Prudencio Maria Verastegui, 18",2019-03-29,Anuncio actualizado el 11 de marzo
175000,1.0,2.0,3,81768412,86,87.0,Vitoria-Gasteiz,Álava,1993.0,0,0,1,0,0,0,1.0,0,1,0,0,en trámite,planta 5ª exterior,Distrito Santiago - El Anglo,Senda los Canonigos,2019-03-29,Anuncio actualizado el 7 de noviembre
270000,2.0,2.0,3,38261481,74,87.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,1,0,1,en trámite,planta 4ª exterior,Distrito Santiago - El Anglo,Plaza Hospital,2019-03-29,Anuncio actualizado el 1 de febrero
260000,2.0,4.0,3,84801831,105,90.0,Vitoria-Gasteiz,Álava,1979.0,0,0,0,0,1,0,1.0,0,1,0,1,en trámite,planta 7ª exterior,Distrito Santiago - El Anglo,"Jose San Martin Kalea, Vitoria-Gasteiz",2019-03-29,Anuncio actualizado el 28 de marzo
440000,3.0,3.0,9,84377815,180,140.0,Vitoria-Gasteiz,Álava,1999.0,0,0,1,0,1,0,1.0,0,1,0,1,,planta 5ª exterior,Distrito Santiago - El Anglo,"Isabel Orbe Kalea, Vitoria-Gasteiz",2019-03-29,Anuncio actualizado el 25 de febrero
195000,1.0,3.0,3,84668636,85,79.0,Vitoria-Gasteiz,Álava,1975.0,0,0,0,0,0,0,1.0,0,1,0,1,en trámite,planta 4ª exterior,Distrito Santiago - El Anglo,"Arana Kalea, Vitoria-Gasteiz",2019-03-29,Anuncio actualizado el 14 de marzo
250000,1.0,4.0,3,84854046,115,107.0,Vitoria-Gasteiz,Álava,1936.0,0,0,0,0,0,0,1.0,1,1,0,0,,planta 1ª exterior,Distrito Santiago - El Anglo,"Calle de los Herrán, Vitoria-Gasteiz",2019-03-29,Anuncio actualizado el 28 de marzo
233000,2.0,4.0,3,84857219,100,96.0,Vitoria-Gasteiz,Álava,1975.0,0,1,1,0,0,0,1.0,1,1,0,1,,planta 1ª exterior,Distrito Santiago - El Anglo,LOS HERRAN,2019-03-29,Anuncio actualizado el 29 de marzo
170000,1.0,1.0,1,83195369,61,87.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,0,0,1,en trámite,planta 4ª exterior,Distrito Santiago - El Anglo,libertad,2019-03-29,Anuncio actualizado el 7 de enero
315000,2.0,4.0,3,30393524,124,87.0,Vitoria-Gasteiz,Álava,1965.0,0,0,1,0,0,0,1.0,0,1,0,1,no indicado,planta 1ª exterior,Distrito Santiago - El Anglo,Calle La Esperanza,2019-03-29,Anuncio actualizado el 28 de diciembre
150000,2.0,3.0,3,82915985,70,87.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,0,0,0,en trámite,planta 2ª exterior,Distrito Santiago - El Anglo,Arana s/n,2019-03-29,Anuncio actualizado el 20 de marzo
160000,1.0,3.0,3,83548598,90,87.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,0,0,0,en trámite,planta 2ª exterior,Distrito Santiago - El Anglo,"Reyes Catolicos Kalea, Vitoria-Gasteiz s/n",2019-03-29,Anuncio actualizado el 20 de marzo
195000,1.0,4.0,3,84089073,100,87.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,0,0,0,en trámite,planta 3ª exterior,Distrito Santiago - El Anglo,"Monseñor Estenaga Kalea, Vitoria-Gasteiz s/n",2019-03-29,Anuncio actualizado el 20 de marzo
340000,2.0,4.0,3,83116549,128,113.0,Vitoria-Gasteiz,Álava,1980.0,0,0,0,0,1,0,1.0,0,1,0,1,,planta 2ª exterior,Distrito Santiago - El Anglo,,2019-03-29,Anuncio actualizado el 5 de febrero
270000,2.0,2.0,3,40128842,85,78.0,Vitoria-Gasteiz,Álava,1993.0,0,0,1,0,0,0,1.0,0,1,0,1,,planta 4ª exterior,Distrito Santiago - El Anglo,Plaza del Hospital,2019-03-29,Anuncio actualizado el 7 de marzo
265000,2.0,3.0,3,84053662,110,94.0,Vitoria-Gasteiz,Álava,1993.0,0,1,1,0,0,0,1.0,0,0,0,1,,planta 2ª exterior,Distrito Santiago - El Anglo,Calle Askatasun,2019-03-29,Anuncio actualizado el 14 de marzo
165000,1.0,3.0,3,84351277,90,80.0,Vitoria-Gasteiz,Álava,1960.0,0,0,0,0,0,0,1.0,0,0,0,0,,planta 4ª,Distrito Santiago - El Anglo,Calle Monseñor Estenaga,2019-03-29,Anuncio actualizado el 6 de marzo
164800,1.0,2.0,3,26997323,80,87.0,Vitoria-Gasteiz,Álava,1978.0,0,0,0,0,0,0,0.0,0,1,0,0,en trámite,planta 4ª,Distrito Santiago - El Anglo,Calle Francia,2019-03-29,Anuncio actualizado el 5 de enero
140000,1.0,2.0,3,37042283,65,60.0,Vitoria-Gasteiz,Álava,1927.0,0,0,0,0,0,0,0.0,0,0,0,0,en trámite,planta 1ª,Distrito Santiago - El Anglo,Calle Arana,2019-03-29,Anuncio actualizado el 19 de septiembre
165000,2.0,2.0,3,36955776,80,72.0,Vitoria-Gasteiz,Álava,1967.0,0,0,0,0,0,0,1.0,1,1,0,1,,planta 3ª exterior,Distrito Santiago - El Anglo,Calle Arana,2019-03-29,Anuncio actualizado el 13 de marzo
178000,2.0,3.0,3,39610926,87,87.0,Vitoria-Gasteiz,Álava,1972.0,0,0,0,0,0,0,1.0,0,1,0,1,en trámite,planta 1ª,Distrito Santiago - El Anglo,Calle arana,2019-03-29,Anuncio actualizado el 11 de marzo
145000,1.0,3.0,3,82497339,109,94.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,0.0,0,0,0,0,en trámite,exterior,Distrito Santiago - El Anglo,Senda de Los Canónigos Kalea,2019-03-29,Anuncio actualizado el 6 de marzo
150000,1.0,3.0,3,83233008,69,58.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,1,0,1,,exterior,Distrito Santiago - El Anglo,Calle Prudencio Maria Verastegui,2019-03-29,Anuncio actualizado el 6 de marzo
160000,1.0,3.0,3,83588148,80,70.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,1,0,0,,exterior,Distrito Santiago - El Anglo,Calle Reyes Catolicos,2019-03-29,Anuncio actualizado el 6 de marzo
130000,1.0,2.0,3,84150879,65,60.0,Vitoria-Gasteiz,Álava,1945.0,0,0,0,0,0,0,0.0,0,0,0,0,,bajo,Distrito Santiago - El Anglo,Senda de Los Canónigos Kalea,2019-03-29,Anuncio actualizado el 12 de marzo
175000,1.0,2.0,3,40552617,80,75.0,Vitoria-Gasteiz,Álava,1975.0,0,0,1,0,0,0,1.0,0,1,0,0,,planta 5ª exterior,Distrito Santiago - El Anglo,Senda de Los Canónigos Kalea,2019-03-29,Anuncio actualizado el 11 de diciembre
165000,2.0,2.0,3,84281081,80,72.0,Vitoria-Gasteiz,Álava,1967.0,0,0,0,0,0,0,1.0,1,1,0,1,,planta 3ª exterior,Distrito Santiago - El Anglo,Calle Arana,2019-03-29,Anuncio actualizado el 13 de marzo
175000,1.0,2.0,3,81366873,80,75.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,0,0,0,,planta 5ª exterior,Distrito Santiago - El Anglo,Senda de los canonigos,2019-03-29,Anuncio actualizado el 27 de diciembre
259000,2.0,3.0,3,82497336,107,87.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,1,0,1,en trámite,exterior,Distrito Santiago - El Anglo,Calle Francia,2019-03-29,Anuncio actualizado el 6 de marzo
360000,2.0,4.0,3,82783800,154,128.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,1,0,0,,exterior,Distrito Santiago - El Anglo,Arrieta Pasabidea,2019-03-29,Anuncio actualizado el 6 de marzo
250000,1.0,4.0,3,82803594,123,107.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,1,0,0,,exterior,Distrito Santiago - El Anglo,Calle Askatasun,2019-03-29,Anuncio actualizado el 6 de marzo
340000,2.0,4.0,3,83233005,145,112.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,1,0,1,,exterior,Distrito Santiago - El Anglo,Calle Palencia,2019-03-29,Anuncio actualizado el 6 de marzo
175000,1.0,2.0,3,83286884,85,74.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,1,0,0,,exterior,Distrito Santiago - El Anglo,Calle de los Herrán,2019-03-29,Anuncio actualizado el 6 de marzo
186000,1.0,3.0,3,83629813,86,74.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,1,0,0,en trámite,exterior,Distrito Santiago - El Anglo,Arrieta Pasabidea,2019-03-29,Anuncio actualizado el 23 de marzo
174000,1.0,2.0,3,26217185,65,87.0,Vitoria-Gasteiz,Álava,1985.0,0,0,0,0,0,0,1.0,0,1,0,1,en trámite,planta 5ª,Distrito Santiago - El Anglo,Calle de los herrán,2019-03-29,Anuncio actualizado el 11 de marzo
250000,1.0,4.0,3,82465969,107,87.0,Vitoria-Gasteiz,Álava,1940.0,0,0,1,0,0,0,1.0,0,1,0,0,,planta 1ª,Distrito Santiago - El Anglo,Calle de los Herrán,2019-03-29,Anuncio actualizado el 11 de marzo
265000,2.0,3.0,3,84626292,109,83.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,0,0,1,en trámite,exterior,Distrito Santiago - El Anglo,Calle de los Herrán,2019-03-29,Anuncio actualizado el 24 de marzo
175000,1.0,2.0,3,81509634,86,74.0,Vitoria-Gasteiz,Álava,1975.0,0,0,1,0,0,0,1.0,0,1,0,0,,planta 5ª,Distrito Santiago - El Anglo,Senda de Los Canónigos Kalea,2019-03-29,Anuncio actualizado el 11 de marzo
363000,2.0,4.0,3,81902831,108,94.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,1,0,1,,exterior,Distrito Santiago - El Anglo,Calle Pedro Orbea,2019-03-29,Anuncio actualizado el 6 de marzo
260000,2.0,4.0,3,84381667,117,89.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,1,0,1,,exterior,Distrito Santiago - El Anglo,Calle Jose San Martin,2019-03-29,Anuncio actualizado el 19 de marzo
370000,2.0,4.0,3,30393530,120,87.0,Vitoria-Gasteiz,Álava,2005.0,0,0,0,0,0,0,1.0,0,1,0,1,en trámite,planta 1ª exterior,Distrito Santiago - El Anglo,Calle La Esperanza,2019-03-29,Anuncio actualizado el 26 de marzo
233000,2.0,4.0,3,84813389,96,90.0,Vitoria-Gasteiz,Álava,1976.0,0,0,0,0,0,0,1.0,0,1,0,1,,planta 1ª,Distrito Santiago - El Anglo,Calle de los Herrán,2019-03-29,Anuncio actualizado el 27 de marzo
340000,2.0,4.0,3,83174430,113,87.0,Vitoria-Gasteiz,Álava,1980.0,0,0,0,0,1,0,1.0,0,1,0,1,,planta 2ª,Distrito Santiago - El Anglo,Calle Logroño,2019-03-29,Anuncio actualizado el 11 de marzo
395000,2.0,3.0,3,40531760,119,110.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,1,0,1,,exterior,Distrito Santiago - El Anglo,Calle Isabel Orbe,2019-03-29,Anuncio actualizado el 6 de marzo
265000,2.0,3.0,3,84531728,94,87.0,Vitoria-Gasteiz,Álava,1925.0,0,1,1,0,0,0,1.0,0,0,0,0,,planta 2ª,Distrito Santiago - El Anglo,Calle Askatasun,2019-03-29,Anuncio actualizado el 11 de marzo
218000,1.0,2.0,3,81472409,72,87.0,Vitoria-Gasteiz,Álava,1965.0,0,0,1,0,0,0,1.0,0,1,0,1,,planta 6ª,Distrito Santiago - El Anglo,Calle Logroño,2019-03-29,Anuncio actualizado el 11 de marzo
180000,1.0,3.0,3,84849689,98,85.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,0,0,1,en trámite,exterior,Distrito Santiago - El Anglo,Calle Askatasun,2019-03-29,Anuncio actualizado el 28 de marzo
340000,2.0,4.0,3,84834208,124,113.0,Vitoria-Gasteiz,Álava,1990.0,0,0,1,0,1,0,1.0,0,1,0,1,,planta 2ª exterior,Distrito Santiago - El Anglo,Calle logroño,2019-03-29,Anuncio actualizado el 27 de marzo
265000,2.0,3.0,3,84835492,109,94.0,Vitoria-Gasteiz,Álava,1959.0,0,0,1,0,0,0,1.0,0,0,0,1,,planta 2ª exterior,Distrito Santiago - El Anglo,Calle libertad,2019-03-29,Anuncio actualizado el 27 de marzo
298000,2.0,4.0,3,82724728,99,92.0,Vitoria-Gasteiz,Álava,1982.0,0,0,0,0,0,0,1.0,1,1,0,0,,planta 2ª exterior,Distrito Santiago - El Anglo,,2019-03-29,Anuncio actualizado el 28 de enero
180000,1.0,3.0,3,83760118,97,84.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,1,0,0,,exterior,Distrito Santiago - El Anglo,Calle Arana,2019-03-29,Anuncio actualizado el 6 de marzo
132500,1.0,1.0,3,84560619,65,87.0,Vitoria-Gasteiz,Álava,1950.0,0,0,0,0,0,0,0.0,0,1,0,0,,planta 3ª exterior,Distrito Santiago - El Anglo,Avenida Santiago,2019-03-29,Anuncio actualizado el 21 de marzo
126000,2.0,3.0,3,83047417,107,80.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,1,0,1,,exterior,Distrito Sansomendi - Ali,Calle Paula Montal,2019-03-29,Anuncio actualizado el 7 de marzo
169700,1.0,3.0,3,84392961,70,69.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,1,0,1.0,0,1,0,0,en trámite,planta 5ª exterior,Distrito Sansomendi - Ali,"Paula Montal Kalea, Vitoria-Gasteiz",2019-03-29,Anuncio actualizado el 25 de febrero
175000,3.0,3.0,3,39787495,90,87.0,Vitoria-Gasteiz,Álava,2012.0,0,0,0,0,1,0,1.0,1,1,0,1,en trámite,planta 3ª exterior,Distrito Sansomendi - Ali,"Calle Bremen, 12",2019-03-29,más de 5 meses sin actualizar
135000,1.0,2.0,3,84397213,75,70.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,1,0,1.0,0,1,0,1,en trámite,planta 1ª exterior,Distrito Sansomendi - Ali,Elexalde,2019-03-29,Anuncio actualizado el 25 de febrero
120000,1.0,2.0,3,84787830,74,87.0,Vitoria-Gasteiz,Álava,1993.0,0,1,0,0,0,0,0.0,0,0,0,0,en trámite,planta 2ª exterior,Distrito Sansomendi - Ali,"Avenida de Los Huetos, 9",2019-03-29,Anuncio actualizado el 25 de marzo
98000,1.0,3.0,3,38392039,85,80.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,0,0,0,en trámite,,Distrito Sansomendi - Ali,,2019-03-29,Anuncio actualizado el 27 de marzo
150000,2.0,3.0,3,83963661,95,87.0,Vitoria-Gasteiz,Álava,1993.0,0,1,1,0,1,0,1.0,0,1,0,1,no indicado,planta 1ª exterior,Distrito Sansomendi - Ali,"Calle Paula Montal, 4",2019-03-29,Anuncio actualizado el 24 de marzo
154500,1.0,3.0,3,81298322,65,63.0,Vitoria-Gasteiz,Álava,1993.0,0,0,1,0,0,0,1.0,0,1,0,0,no indicado,,Distrito Sansomendi - Ali,,2019-03-29,Anuncio actualizado el 27 de marzo
415000,3.0,4.0,3,81823272,136,113.0,Vitoria-Gasteiz,Álava,2004.0,0,0,0,0,1,0,1.0,0,1,0,1,en trámite,planta 2ª exterior,Distrito Sansomendi - Ali,,2019-03-29,Anuncio actualizado el 31 de enero
135000,1.0,2.0,3,82528741,70,65.0,Vitoria-Gasteiz,Álava,1993.0,0,0,1,0,0,0,1.0,0,1,0,0,no indicado,,Distrito Sansomendi - Ali,,2019-03-29,Anuncio actualizado el 27 de marzo
167880,1.0,3.0,3,84323765,88,80.0,Vitoria-Gasteiz,Álava,1993.0,0,0,1,0,0,0,1.0,0,1,0,0,en trámite,,Distrito Sansomendi - Ali,,2019-03-29,Anuncio actualizado el 27 de marzo
440000,2.0,4.0,9,28696085,127,116.0,Vitoria-Gasteiz,Álava,1993.0,0,0,1,0,1,1,1.0,0,1,0,1,no indicado,bajo exterior,Distrito Sansomendi - Ali,"Calle Borinbizkarra, 12",2019-03-29,Anuncio actualizado el 11 de febrero
162000,1.0,3.0,3,84221174,66,65.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,1,0,1.0,0,0,0,0,no indicado,planta 5ª exterior,Distrito Sansomendi - Ali,"Calle Paula Montal, 18",2019-03-29,Anuncio actualizado el 27 de marzo
182000,2.0,3.0,3,39665502,93,87.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,1,0,1.0,0,1,0,1,no indicado,planta 2ª exterior,Distrito Sansomendi - Ali,"Calle Elexalde, 3",2019-03-29,Anuncio actualizado el 24 de marzo
68200,1.0,2.0,3,84141479,117,84.0,Vitoria-Gasteiz,Álava,1977.0,0,0,0,0,0,0,1.0,0,0,0,0,no indicado,,Distrito Sansomendi - Ali,Gobeo Entitatea,2019-03-29,Anuncio actualizado el 6 de marzo
119000,1.0,2.0,3,1358787,94,87.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,0,0,0,no indicado,bajo exterior,Distrito Sansomendi - Ali,"Calle Antonio Machado, 44",2019-03-29,Anuncio actualizado el 13 de mayo
124000,2.0,3.0,3,84534193,110,85.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,0,0,1,,planta 9ª exterior,Distrito Sansomendi - Ali,Calle Paula Montal,2019-03-29,Anuncio actualizado el 6 de marzo
150000,1.0,3.0,3,39684675,75,87.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,1,0,0,en trámite,planta 1ª exterior,Distrito Sansomendi - Ali,PAULA MONTAL,2019-03-29,Anuncio actualizado el 8 de febrero
207000,2.0,5.0,3,39620032,122,87.0,Vitoria-Gasteiz,Álava,1993.0,0,1,0,0,1,0,1.0,0,1,0,0,en trámite,planta 7ª exterior,Distrito Sansomendi - Ali,Avenida de Los Huetos,2019-03-29,Anuncio actualizado el 13 de septiembre
150000,1.0,3.0,3,30848798,69,65.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,1,0,0,en trámite,planta 1ª exterior,Distrito Sansomendi - Ali,Calle Paula Montal,2019-03-29,Anuncio actualizado el 31 de enero
224000,2.0,3.0,3,32489353,99,90.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,1,0,1,en trámite,planta 1ª exterior,Distrito Sansomendi - Ali,Avenida de Los Huetos,2019-03-29,Anuncio actualizado el 31 de enero
180000,1.0,3.0,3,39367517,75,87.0,Vitoria-Gasteiz,Álava,1993.0,0,0,1,0,0,0,1.0,0,1,0,0,en trámite,planta 3ª exterior,Distrito Sansomendi - Ali,Paula Montal,2019-03-29,Anuncio actualizado el 1 de febrero
150000,1.0,3.0,3,39616548,63,87.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,1,0,0,en trámite,planta 1ª exterior,Distrito Sansomendi - Ali,Paula Montal,2019-03-29,Anuncio actualizado el 1 de febrero
135000,1.0,2.0,3,81445756,80,70.0,Vitoria-Gasteiz,Álava,2007.0,0,0,0,0,1,0,1.0,0,1,0,1,en trámite,planta 1ª exterior,Distrito Sansomendi - Ali,Calle Elexalde,2019-03-29,Anuncio actualizado el 31 de enero
228000,2.0,3.0,3,82525838,103,90.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,1,0,1.0,0,1,0,1,en trámite,planta 2ª exterior,Distrito Sansomendi - Ali,Avenida de Los Huetos,2019-03-29,Anuncio actualizado el 31 de enero
160000,1.0,3.0,3,83779686,63,87.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,1,0,1.0,0,1,0,1,en trámite,planta 1ª exterior,Distrito Sansomendi - Ali,"Calle Sansomendi, Vitoria-Gasteiz",2019-03-29,Anuncio actualizado el 6 de febrero
202000,2.0,5.0,3,83929829,127,117.0,Vitoria-Gasteiz,Álava,1984.0,0,0,0,0,1,0,1.0,0,1,0,1,en trámite,planta 7ª exterior,Distrito Sansomendi - Ali,Avenida de Los Huetos,2019-03-29,Anuncio actualizado el 31 de enero
265000,2.0,3.0,3,83375633,98,90.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,1,0,1.0,0,1,0,0,en trámite,planta 7ª exterior,Distrito Sansomendi - Ali,,2019-03-29,Anuncio actualizado el 27 de marzo
160000,2.0,3.0,3,82878662,95,79.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,1,0,1,en trámite,planta 6ª exterior,Distrito Sansomendi - Ali,,2019-03-29,Anuncio actualizado el 27 de marzo
149000,2.0,3.0,3,84596017,100,85.0,Vitoria-Gasteiz,Álava,1993.0,0,1,0,0,1,0,1.0,0,1,0,0,,planta 1ª exterior,Distrito Sansomendi - Ali,"Plazuela de los Goros, 1",2019-03-29,Anuncio actualizado el 11 de marzo
168000,1.0,3.0,3,84468986,70,65.0,Vitoria-Gasteiz,Álava,1974.0,0,0,0,0,0,0,1.0,0,1,0,0,en trámite,planta 5ª,Distrito Sansomendi - Ali,,2019-03-29,Anuncio actualizado el 10 de marzo
195000,2.0,3.0,3,84540740,102,87.0,Vitoria-Gasteiz,Álava,1980.0,0,0,1,0,1,0,1.0,0,0,0,1,,planta 5ª exterior,Distrito Sansomendi - Ali,"Avenida de Los Huetos, Vitoria-Gasteiz, 8",2019-03-29,Anuncio actualizado el 20 de marzo
140000,2.0,3.0,3,81930824,93,82.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,1,1,1.0,0,1,0,1,en trámite,planta 3ª exterior,Distrito Sansomendi - Ali,"Calle Paula Montal, 10",2019-03-29,Anuncio actualizado el 13 de marzo
93338,2.0,3.0,3,84436221,102,77.0,Vitoria-Gasteiz,Álava,1993.0,0,0,1,0,0,0,1.0,0,0,0,1,en trámite,planta 4ª exterior,Distrito Sansomendi - Ali,"Antonio Machado Kalea, Vitoria-Gasteiz, 20",2019-03-29,Anuncio actualizado el 26 de febrero
195000,2.0,5.0,3,38832868,127,117.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,1,0,1.0,0,1,0,1,no indicado,planta 7ª exterior,Distrito Sansomendi - Ali,"Avenida de los huetos, 32",2019-03-29,Anuncio actualizado el 20 de enero
139000,2.0,3.0,3,83055276,107,80.0,Vitoria-Gasteiz,Álava,1978.0,0,0,0,0,0,0,1.0,0,1,0,1,,planta 3ª exterior,Distrito Sansomendi - Ali,Calle Paula Montal,2019-03-29,Anuncio actualizado el 25 de marzo
155000,2.0,3.0,3,84404754,105,80.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,1,0,1.0,0,1,0,1,en trámite,planta 9ª exterior,Distrito Sansomendi - Ali,"Senda Valentín Foronda, 8",2019-03-29,Anuncio actualizado el 27 de marzo
460000,3.0,5.0,5,28138201,215,188.0,Vitoria-Gasteiz,Álava,2007.0,0,1,1,0,1,1,1.0,1,1,0,1,,3 plantas,Distrito Sansomendi - Ali,"Calle Borinlizkarra, 11",2019-03-29,Anuncio actualizado el 19 de marzo
150000,2.0,3.0,3,1695210,95,85.0,Vitoria-Gasteiz,Álava,1993.0,0,0,1,0,1,0,1.0,0,0,0,0,no indicado,planta 4ª exterior,Distrito Sansomendi - Ali,"Calle Antonio Machado, 50",2019-03-29,Anuncio actualizado el 27 de enero
228000,2.0,3.0,3,32140452,103,90.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,0,0,1,no indicado,planta 2ª exterior,Distrito Sansomendi - Ali,Urb. sansomendi,2019-03-29,Anuncio actualizado el 25 de marzo
76000,1.0,2.0,3,83736324,70,57.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,0,0,0,,planta 1ª exterior,Distrito Sansomendi - Ali,Calle Antonio Machado,2019-03-29,Anuncio actualizado el 10 de enero
114000,2.0,3.0,3,83736328,105,85.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,0,0,1,,planta 2ª exterior,Distrito Sansomendi - Ali,Calle Paula Montal,2019-03-29,Anuncio actualizado el 4 de enero
169000,1.0,3.0,3,84230665,88,65.0,Vitoria-Gasteiz,Álava,1983.0,0,0,0,0,1,0,1.0,0,1,0,0,en trámite,planta 5ª exterior,Distrito Sansomendi - Ali,"Paula Montal Kalea, Vitoria-Gasteiz",2019-03-29,Anuncio actualizado el 11 de febrero
135000,1.0,2.0,3,81834714,85,87.0,Vitoria-Gasteiz,Álava,1993.0,0,1,0,0,1,0,1.0,1,1,0,0,en trámite,planta 1ª exterior,Distrito Sansomendi - Ali,ELEXALDE,2019-03-29,Anuncio actualizado el 23 de octubre
83000,1.0,2.0,3,82338898,71,87.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,0,1.0,0,0,0,0,no indicado,planta 1ª,Distrito Sansomendi - Ali,Calle Antonio Machado,2019-03-29,Anuncio actualizado el 20 de enero
148000,1.0,2.0,3,82393449,84,70.0,Vitoria-Gasteiz,Álava,2008.0,0,0,0,0,1,0,1.0,1,1,0,1,,planta 2ª exterior,Distrito Sansomendi - Ali,Avenida Elexalde,2019-03-29,Anuncio actualizado el 26 de noviembre
400000,3.0,4.0,1,39395442,136,113.0,Vitoria-Gasteiz,Álava,2004.0,0,1,1,0,1,1,1.0,1,1,0,1,no indicado,planta 1ª exterior,Distrito Sansomendi - Ali,"Calle Borinbizkarra, 18",2019-03-29,Anuncio actualizado el 20 de enero
175000,2.0,3.0,3,84625250,95,85.0,Vitoria-Gasteiz,Álava,1993.0,0,0,1,0,0,0,1.0,0,1,0,1,,planta 10ª exterior,Distrito Sansomendi - Ali,Senda los Echanove,2019-03-29,Anuncio actualizado el 12 de marzo
83000,1.0,2.0,3,82469591,71,57.0,Vitoria-Gasteiz,Álava,1993.0,0,0,0,0,0,1,1.0,0,0,0,0,,planta 1ª,Distrito Sansomendi - Ali,"Calle Antonio Machado, 18",2019-03-29,Anuncio actualizado el 23 de marzo
126500,2.0,3.0,3,83272479,90,82.0,Vitoria-Gasteiz,Álava,1975.0,0,0,0,0,0,0,1.0,0,1,0,1,no indicado,planta 1ª,Distrito Sansomendi - Ali,,2019-03-29,Anuncio actualizado el 6 de marzo
135000,1.0,2.0,3,83691097,80,70.0,Vitoria-Gasteiz,Álava,2007.0,0,0,0,0,1,0,1.0,1,1,0,1,en trámite,planta 1ª exterior,Distrito Sansomendi - Ali,"Elexalde Kalea, Vitoria-Gasteiz",2019-03-29,Anuncio actualizado el 1 de marzo
