ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: bomba de frío/calor,heating_calefacción central: eléctrica,heating_calefacción central: gas,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 5 de abril,0,0,4.0,0,0,2002,,,0,0,84961468,1,,Tomares,Distrito Hacienda la Cartuja," Calle Concejal Alberto Jiménez Becerril , Distrito Hacienda la Cartuja , Tomares , Aljarafe, Sevilla ",Calle Concejal Alberto Jiménez Becerril,"Aljarafe, Sevilla",289,,2019-04-13,365000,0,5.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,1,0,3.0,1,0,2006,en trámite,2 plantas,1,1,84999110,1,,Tomares,Distrito Aljamar," , Distrito Aljamar , Tomares , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",520,,2019-04-13,680000,0,5.0,0,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 11 de abril,0,0,2.0,1,0,2007,en trámite,planta 1ª exterior,0,0,82150247,11,0,Tomares,Distrito Santa Eufemia," Camino Viejo, 31 , Distrito Santa Eufemia , Tomares , Aljarafe, Sevilla ","Camino Viejo, 31","Aljarafe, Sevilla",177,134,2019-04-13,174400,0,6.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,1,1,3.0,1,0,1989,en trámite,3 plantas,1,1,85051550,0,,Tomares,Distrito Santa Eufemia," Calle Paraíso de Santa Eufemia, Tomares , Distrito Santa Eufemia , Tomares , Aljarafe, Sevilla ","Calle Paraíso de Santa Eufemia, Tomares","Aljarafe, Sevilla",182,235,2019-04-13,270000,0,5.0,1,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,1,1,3.0,1,0,1990,,4 plantas,0,0,84993532,6,,Tomares,Distrito Centro," Avenida de Andalucía , Distrito Centro , Tomares , Aljarafe, Sevilla ",Avenida de Andalucía,"Aljarafe, Sevilla",216,,2019-04-13,199500,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 29 de enero,1,0,2.0,0,0,1995,no indicado,,0,1,27256475,6,,Tomares,Distrito Santa Eufemia," , Distrito Santa Eufemia , Tomares , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",130,,2019-04-13,198000,0,3.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,1,1,4.0,1,0,1991,en trámite,3 plantas,1,1,85051796,6,,Tomares,Distrito Hacienda la Cartuja," Luis Cernuda , Urb. Hacienda el Carmen , Distrito Hacienda la Cartuja , Tomares , Aljarafe, Sevilla ",Urb. Hacienda el Carmen,"Aljarafe, Sevilla",278,230,2019-04-13,349900,0,6.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 10 de abril,0,0,1.0,1,0,2007,en trámite,bajo exterior,0,0,82150037,3,0,Tomares,Distrito Santa Eufemia," Camino Viejo, 31 , Distrito Santa Eufemia , Tomares , Aljarafe, Sevilla ","Camino Viejo, 31","Aljarafe, Sevilla",97,73,2019-04-13,87600,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de febrero,0,0,3.0,1,0,2003,no indicado,,1,0,81998131,10,,Tomares,Distrito Aljamar," , Distrito Aljamar , Tomares , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",154,127,2019-04-13,240000,0,4.0,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de marzo,0,0,1.0,0,0,1968,no indicado,planta 3ª,0,0,84566496,3,0,Tomares,Distrito Centro," , Distrito Centro , Tomares , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",84,,2019-04-13,79000,0,3.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de marzo,0,0,1.0,0,0,1954,,,0,0,40549642,10,,Tomares,Distrito Centro," , Distrito Centro , Tomares , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",64,54,2019-04-13,75000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de abril,1,0,2.0,1,0,,no indicado,planta 1ª exterior,1,1,37576205,3,1,Tomares,Distrito Santa Eufemia," Calle Triana, 1 , Urb. Ciudad Parque , Distrito Santa Eufemia , Tomares , Aljarafe, Sevilla ",Urb. Ciudad Parque,"Aljarafe, Sevilla",103,90,2019-04-13,180000,0,3.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 10 de enero,1,0,1.0,1,0,1990,en trámite,planta 3ª,0,0,39772047,3,0,Tomares,Distrito Las Almenas," , Distrito Las Almenas , Tomares , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",72,56,2019-04-13,70000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 1 de junio,0,0,3.0,1,0,2003,en trámite,,1,1,39798122,1,,Tomares,Distrito Centro," , Distrito Centro , Tomares , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",50,,2019-04-13,235000,0,4.0,0,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de abril,1,1,1.0,0,0,,no indicado,,0,0,84989644,10,,Tomares,Distrito Santa Eufemia," , Distrito Santa Eufemia , Tomares , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",100,,2019-04-13,208000,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de marzo,1,0,1.0,0,0,,en trámite,1 planta,0,0,82706353,6,,Tomares,Distrito Centro," , Distrito Centro , Tomares , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",65,,2019-04-13,98500,1,2.0,1,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de febrero,1,0,1.0,0,0,,en trámite,1 planta,0,1,83339757,6,,Tomares,Distrito Centro," , Distrito Centro , Tomares , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",203,,2019-04-13,189800,1,4.0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 20 de marzo,0,1,1.0,1,0,1974,,,0,0,84729719,10,,Tomares,Distrito Las Almenas," , Distrito Las Almenas , Tomares , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",97,80,2019-04-13,92000,0,3.0,0,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 15 de marzo,1,0,3.0,1,0,1993,en trámite,,1,0,82692618,6,,Tomares,Distrito Aljamar," Urb. Urb. Aljamar Manzana III , Distrito Aljamar , Tomares , Aljarafe, Sevilla ",Urb. Urb. Aljamar Manzana III,"Aljarafe, Sevilla",146,135,2019-04-13,254900,0,4.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 4 de abril,0,0,2.0,1,0,1974,en trámite,planta 1ª,0,0,83925763,3,1,Tomares,Distrito Santa Eufemia," Urb. edificio altamira , Distrito Santa Eufemia , Tomares , Aljarafe, Sevilla ",Urb. edificio altamira,"Aljarafe, Sevilla",129,,2019-04-13,178000,0,4.0,1,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,1,0,2.0,1,0,1995,,1 planta,0,1,38045298,10,,Tomares,Distrito Hacienda la Cartuja," , Distrito Hacienda la Cartuja , Tomares , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",202,340,2019-04-13,344999,0,5.0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 10 de enero,1,0,3.0,1,0,2000,en trámite,,1,0,81142150,6,,Tomares,Distrito Aljamar," , Distrito Aljamar , Tomares , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",129,128,2019-04-13,244900,0,4.0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 1 de abril,1,0,3.0,0,0,1987,en trámite,3 plantas,0,1,82660842,10,,Tomares,Distrito Hacienda la Cartuja," , Distrito Hacienda la Cartuja , Tomares , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",290,,2019-04-13,318999,0,5.0,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,0,0,3.0,1,0,1990,en trámite,3 plantas,0,0,83059404,10,,Tomares,Distrito Centro," , Distrito Centro , Tomares , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",180,,2019-04-13,218000,0,4.0,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,1,0,3.0,1,0,,inmueble exento,,0,1,36807872,1,,Tomares,Distrito Santa Eufemia," , Distrito Santa Eufemia , Tomares , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",1004,,2019-04-13,390000,0,5.0,0,1,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 25 de enero,1,0,2.0,1,0,2005,en trámite,planta 1ª exterior,1,1,82425203,3,1,Tomares,Distrito Centro," Urb. Fuente de Aljamar , Distrito Centro , Tomares , Aljarafe, Sevilla ",Urb. Fuente de Aljamar,"Aljarafe, Sevilla",125,93,2019-04-13,169900,0,3.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 19 de febrero,1,0,3.0,1,0,1979,en trámite,1 planta,1,1,82830554,1,,Tomares,Distrito Las Almenas," Urb. Las Almenas , Distrito Las Almenas , Tomares , Aljarafe, Sevilla ",Urb. Las Almenas,"Aljarafe, Sevilla",1200,400,2019-04-13,510000,0,5.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 10 de marzo,1,0,3.0,1,0,1979,en trámite,1 planta,1,1,83426583,1,,Tomares,Distrito Las Almenas," Urb. Las Almenas , Distrito Las Almenas , Tomares , Aljarafe, Sevilla ",Urb. Las Almenas,"Aljarafe, Sevilla",1200,400,2019-04-13,510000,0,5.0,0,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 11 de abril,1,0,2.0,1,0,2005,en trámite,planta 1ª exterior,1,1,83426586,3,1,Tomares,Distrito Centro," Urb. Fuente de Aljamar , Distrito Centro , Tomares , Aljarafe, Sevilla ",Urb. Fuente de Aljamar,"Aljarafe, Sevilla",125,93,2019-04-13,169900,0,3.0,0,1,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de abril,0,1,2.0,0,0,,en trámite,2 plantas,1,0,84147457,0,,Tomares,Distrito Centro," Maestra Antonia Caracuel , Distrito Centro , Tomares , Aljarafe, Sevilla ",Maestra Antonia Caracuel,"Aljarafe, Sevilla",258,,2019-04-13,265000,0,4.0,1,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,1,1,3.0,1,0,1994,,3 plantas,1,1,37079720,6,,Tomares,Distrito Centro," Urb. Aljamar, Manzana I , Distrito Centro , Tomares , Aljarafe, Sevilla ","Urb. Aljamar, Manzana I","Aljarafe, Sevilla",151,215,2019-04-13,285000,0,5.0,0,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 4 de abril,1,1,2.0,1,0,1990,en trámite,2 plantas,0,0,84947685,0,,Tomares,Distrito Hacienda la Cartuja," , Distrito Hacienda la Cartuja , Tomares , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",197,,2019-04-13,180000,0,4.0,0,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 21 de marzo,1,0,3.0,1,0,2002,en trámite,2 plantas,1,1,84752035,0,,Tomares,Distrito Hacienda la Cartuja," Urb. VISTA HERMOSA , Distrito Hacienda la Cartuja , Tomares , Aljarafe, Sevilla ",Urb. VISTA HERMOSA,"Aljarafe, Sevilla",135,112,2019-04-13,235000,0,4.0,0,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 5 de abril,1,0,4.0,1,0,1995,en trámite,3 plantas,1,0,84248390,0,,Tomares,Distrito Aljamar," Urb. Aljamar , Distrito Aljamar , Tomares , Aljarafe, Sevilla ",Urb. Aljamar,"Aljarafe, Sevilla",215,192,2019-04-13,350000,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Anuncio actualizado el 13 de febrero,1,1,4.0,1,0,,en trámite,2 plantas,0,0,84115976,6,,Tomares,Distrito Aljamar," , Distrito Aljamar , Tomares , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",223,220,2019-04-13,234841,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de febrero,1,0,2.0,1,0,,en trámite,2 plantas,1,0,84176823,0,,Tomares,Distrito Aljamar," , Distrito Aljamar , Tomares , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",150,,2019-04-13,224500,0,4.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de abril,1,0,2.0,1,0,1987,,,1,1,84968463,6,,Tomares,Distrito Santa Eufemia," , Distrito Santa Eufemia , Tomares , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",200,180,2019-04-13,249500,0,4.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
Anuncio actualizado el 11 de abril,1,0,3.0,1,0,1995,,,0,0,85026718,6,,Tomares,Distrito Aljamar," , Distrito Aljamar , Tomares , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",120,100,2019-04-13,217400,0,4.0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de abril,1,1,3.0,1,0,,,3 plantas,1,1,84954572,0,,Tomares,Distrito Las Almenas," Plaza Escuela Sevillana, 55 , Urb. Cerrada , Distrito Las Almenas , Tomares , Aljarafe, Sevilla ",Urb. Cerrada,"Aljarafe, Sevilla",290,175,2019-04-13,265000,0,6.0,1,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 4 de abril,0,0,3.0,1,0,2002,en trámite,3 plantas,0,1,83442458,1,,Tomares,Distrito Hacienda la Cartuja," Calle Perdiz , Distrito Hacienda la Cartuja , Tomares , Aljarafe, Sevilla ",Calle Perdiz,"Aljarafe, Sevilla",287,,2019-04-13,388999,0,5.0,1,1,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 11 de abril,1,0,4.0,1,0,,en trámite,2 plantas,1,1,84636340,1,,Tomares,Distrito Las Almenas," , Distrito Las Almenas , Tomares , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",500,,2019-04-13,561000,0,5.0,1,1,1,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 21 de marzo,1,0,2.0,0,0,1986,,planta 2ª exterior,0,0,84761693,3,1,Tomares,Distrito Centro," , Distrito Centro , Tomares , Aljarafe, Sevilla ",,"Aljarafe, Sevilla",80,68,2019-04-13,115000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
