price,bath_num,room_num,house_type,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date,garage
50000,2.0,5.0,1,40412303,300,,Castilblanco de los Arroyos,"Sierra norte, Sevilla",,0
45000,3.0,7.0,2,40516546,168,,El Pedroso,"Sierra norte, Sevilla",,0
70000,1.0,2.0,2,81194528,75,,Guillena,"Sierra norte, Sevilla",,0
43000,1.0,2.0,6,82968247,67,,Guillena,"Sierra norte, Sevilla",,0
50000,1.0,3.0,1,83818341,240,,Alanis,"Sierra norte, Sevilla",,0
72000,2.0,4.0,1,30934651,130,,Guillena,"Sierra norte, Sevilla",,0
149900,3.0,3.0,6,83279445,96,,Gerena,"Sierra norte, Sevilla",,1
80000,2.0,4.0,6,1824047,160,120,Castilblanco de los Arroyos,"Sierra norte, Sevilla",,1
89900,3.0,4.0,0,2143563,153,,El Real de la Jara,"Sierra norte, Sevilla",,1
180000,2.0,6.0,1,27808413,256,,La Puebla de los Infantes,"Sierra norte, Sevilla",,0
80000,1.0,3.0,5,28612926,850,100,Guillena,"Sierra norte, Sevilla",,1
95000,2.0,3.0,1,29363989,150,70,Alanis,"Sierra norte, Sevilla",,0
115000,1.0,3.0,1,30501574,1015,,Guillena,"Sierra norte, Sevilla",,0
120000,2.0,4.0,6,31514470,121,,El Ronquillo,"Sierra norte, Sevilla",,0
8000,1.0,4.0,2,32295217,90,,La Puebla de los Infantes,"Sierra norte, Sevilla",,0
40000,1.0,4.0,2,29590182,90,,El Castillo de las Guardas,"Sierra norte, Sevilla",,0
120000,3.0,3.0,6,28326163,120,117,Gerena,"Sierra norte, Sevilla",,1
99000,2.0,3.0,6,35594779,120,115,Guillena,"Sierra norte, Sevilla",2004,0
60000,1.0,2.0,3,35930270,49,,El Pedroso,"Sierra norte, Sevilla",,0
75000,2.0,4.0,1,29737558,176,,Castilblanco de los Arroyos,"Sierra norte, Sevilla",,1
75000,1.0,3.0,1,37513863,172,,Guillena,"Sierra norte, Sevilla",,0
132000,2.0,6.0,2,37578219,250,,Castilblanco de los Arroyos,"Sierra norte, Sevilla",,0
130000,3.0,4.0,6,37582131,130,,El Real de la Jara,"Sierra norte, Sevilla",2004,1
210000,2.0,3.0,1,37666683,1100,,Castilblanco de los Arroyos,"Sierra norte, Sevilla",,1
100000,1.0,3.0,1,38670239,1000,60,Guillena,"Sierra norte, Sevilla",,1
114192,2.0,4.0,2,39151952,180,,Constantina,"Sierra norte, Sevilla",,0
130000,1.0,4.0,2,39423991,300,,La Puebla de los Infantes,"Sierra norte, Sevilla",,0
130000,2.0,2.0,4,39432242,10000,124,Cazalla de la Sierra,"Sierra norte, Sevilla",,0
120000,2.0,4.0,1,39433631,169,,Castilblanco de los Arroyos,"Sierra norte, Sevilla",,1
130000,3.0,4.0,0,82238262,124,,Gerena,"Sierra norte, Sevilla",,1
48000,1.0,4.0,2,82424485,120,,Constantina,"Sierra norte, Sevilla",,0
90000,1.0,4.0,0,82605771,110,,El Pedroso,"Sierra norte, Sevilla",,0
29995,1.0,3.0,6,82673569,1000,,Castilblanco de los Arroyos,"Sierra norte, Sevilla",,0
120000,1.0,2.0,5,82901376,20000,98,La Puebla de los Infantes,"Sierra norte, Sevilla",,0
45000,1.0,3.0,2,82932799,120,,El Real de la Jara,"Sierra norte, Sevilla",1984,0
42000,1.0,3.0,2,83291181,90,,Almadén de la Plata,"Sierra norte, Sevilla",,0
225000,2.0,5.0,1,83297394,200,,Constantina,"Sierra norte, Sevilla",,1
125000,3.0,4.0,0,1680270,153,100,El Real de la Jara,"Sierra norte, Sevilla",,0
260000,4.0,8.0,6,330129,600,,Constantina,"Sierra norte, Sevilla",,1
74000,1.0,2.0,3,412809,75,,Constantina,"Sierra norte, Sevilla",,0
175000,2.0,2.0,3,27411626,100,90,Guillena,"Sierra norte, Sevilla",,1
110000,3.0,2.0,6,27922622,150,75,El Castillo de las Guardas,"Sierra norte, Sevilla",,1
60000,1.0,3.0,2,27929851,150,135,Guadalcanal,"Sierra norte, Sevilla",,0
162000,3.0,4.0,0,28102801,244,250,Guillena,"Sierra norte, Sevilla",,1
105000,3.0,3.0,0,28281665,144,,Gerena,"Sierra norte, Sevilla",,1
90000,1.0,3.0,2,29244458,116,86,Gerena,"Sierra norte, Sevilla",,0
85000,2.0,3.0,2,30624726,70,,El Ronquillo,"Sierra norte, Sevilla",,1
95000,1.0,5.0,6,26716709,150,130,Alanis,"Sierra norte, Sevilla",,1
50000,2.0,1.0,11,29048502,124,85,Alanis,"Sierra norte, Sevilla",,0
84150,2.0,5.0,2,35020674,100,,Cazalla de la Sierra,"Sierra norte, Sevilla",,0
115000,2.0,4.0,0,35213880,120,,Castilblanco de los Arroyos,"Sierra norte, Sevilla",,1
105000,2.0,4.0,6,35243187,47,,Cazalla de la Sierra,"Sierra norte, Sevilla",,0
180000,3.0,4.0,1,325902,450,,El Castillo de las Guardas,"Sierra norte, Sevilla",,0
115000,3.0,3.0,0,36635851,200,,El Real de la Jara,"Sierra norte, Sevilla",2010,0
240000,2.0,4.0,1,36667284,1200,,El Castillo de las Guardas,"Sierra norte, Sevilla",,0
