price,bath_num,room_num,house_type,house_id,m2_real,m2_useful,loc_city,loc_zone,construct_date
40000,2.0,5.0,0,82231242,107,100,Sagunto/Sagunt,"Camp de Morvedre, València",1920
50000,1.0,3.0,0,82277344,103,100,Sagunto/Sagunt,"Camp de Morvedre, València",1888
36000,0.0,0.0,2,82538316,85,80,Sagunto/Sagunt,"Camp de Morvedre, València",1961
69000,2.0,5.0,0,82608054,197,190,Sagunto/Sagunt,"Camp de Morvedre, València",1960
70000,1.0,4.0,0,82708481,165,160,Sagunto/Sagunt,"Camp de Morvedre, València",1963
80000,2.0,5.0,2,82733198,158,150,Sagunto/Sagunt,"Camp de Morvedre, València",1981
95000,2.0,3.0,2,82747156,95,85,Sagunto/Sagunt,"Camp de Morvedre, València",1970
42000,1.0,3.0,2,82845828,122,95,Sagunto/Sagunt,"Camp de Morvedre, València",1972
130000,2.0,3.0,2,82928127,100,92,Sagunto/Sagunt,"Camp de Morvedre, València",1958
110000,2.0,3.0,2,82983809,100,,Sagunto/Sagunt,"Camp de Morvedre, València",
72000,1.0,4.0,2,83132433,92,81,Sagunto/Sagunt,"Camp de Morvedre, València",1975
75000,2.0,3.0,2,83204821,112,100,Sagunto/Sagunt,"Camp de Morvedre, València",1990
35000,2.0,3.0,0,83443481,90,,Sagunto/Sagunt,"Camp de Morvedre, València",
78000,1.0,3.0,2,35578326,72,69,Sagunto/Sagunt,"Camp de Morvedre, València",1970
45000,1.0,4.0,0,83538973,176,170,Sagunto/Sagunt,"Camp de Morvedre, València",1930
85000,2.0,3.0,2,83594344,109,90,Sagunto/Sagunt,"Camp de Morvedre, València",1998
62500,1.0,3.0,2,83640014,105,94,Sagunto/Sagunt,"Camp de Morvedre, València",1973
70000,2.0,4.0,0,83809642,110,106,Sagunto/Sagunt,"Camp de Morvedre, València",1957
39500,1.0,4.0,2,83811931,100,93,Sagunto/Sagunt,"Camp de Morvedre, València",1971
85000,1.0,3.0,8,83902294,8000,,Sagunto/Sagunt,"Camp de Morvedre, València",
100000,2.0,5.0,2,33950320,175,165,Sagunto/Sagunt,"Camp de Morvedre, València",
37000,1.0,3.0,3,27842969,95,,Sagunto/Sagunt,"Camp de Morvedre, València",
62000,1.0,2.0,2,84109481,88,84,Sagunto/Sagunt,"Camp de Morvedre, València",1967
45000,1.0,4.0,2,84149925,91,81,Sagunto/Sagunt,"Camp de Morvedre, València",1966
125000,2.0,3.0,2,84149927,105,90,Sagunto/Sagunt,"Camp de Morvedre, València",2004
80000,2.0,4.0,2,84237275,135,120,Sagunto/Sagunt,"Camp de Morvedre, València",1980
90000,1.0,3.0,13,84313236,120,96,Sagunto/Sagunt,"Camp de Morvedre, València",
115000,1.0,4.0,1,84332912,2375,150,Sagunto/Sagunt,"Camp de Morvedre, València",1973
42896,1.0,3.0,2,84406570,94,,Sagunto/Sagunt,"Camp de Morvedre, València",1973
74000,1.0,4.0,0,84547386,100,,Sagunto/Sagunt,"Camp de Morvedre, València",
47500,2.0,3.0,2,81475659,110,96,Sagunto/Sagunt,"Camp de Morvedre, València",
46550,1.0,3.0,11,81475317,135,115,Sagunto/Sagunt,"Camp de Morvedre, València",
74500,1.0,2.0,2,81871573,83,73,Sagunto/Sagunt,"Camp de Morvedre, València",
52000,2.0,4.0,2,83554390,107,,Sagunto/Sagunt,"Camp de Morvedre, València",
104300,2.0,4.0,2,84062215,143,126,Sagunto/Sagunt,"Camp de Morvedre, València",
38000,1.0,3.0,2,84933963,67,60,Sagunto/Sagunt,"Camp de Morvedre, València",1965
60000,1.0,3.0,2,31367391,93,79,Sagunto/Sagunt,"Camp de Morvedre, València",
150000,2.0,3.0,2,1681721,110,,Sagunto/Sagunt,"Camp de Morvedre, València",
60000,1.0,4.0,2,1856363,100,96,Sagunto/Sagunt,"Camp de Morvedre, València",
100000,2.0,3.0,2,2058277,100,90,Sagunto/Sagunt,"Camp de Morvedre, València",
50000,1.0,3.0,2,2064182,95,90,Sagunto/Sagunt,"Camp de Morvedre, València",
180000,2.0,3.0,13,441598,160,,Sagunto/Sagunt,"Camp de Morvedre, València",
160000,3.0,3.0,7,28577295,132,110,Sagunto/Sagunt,"Camp de Morvedre, València",
85000,1.0,3.0,2,30191202,90,,Sagunto/Sagunt,"Camp de Morvedre, València",
40000,1.0,3.0,2,32516805,95,90,Sagunto/Sagunt,"Camp de Morvedre, València",
68000,2.0,5.0,2,32816355,216,162,Sagunto/Sagunt,"Camp de Morvedre, València",
60000,1.0,3.0,2,1620561,98,88,Sagunto/Sagunt,"Camp de Morvedre, València",
79000,2.0,3.0,2,2036472,90,,Sagunto/Sagunt,"Camp de Morvedre, València",
70000,1.0,3.0,2,35299359,80,,Sagunto/Sagunt,"Camp de Morvedre, València",
93600,2.0,3.0,2,35430941,111,,Sagunto/Sagunt,"Camp de Morvedre, València",
140000,1.0,2.0,2,28256979,85,75,Sagunto/Sagunt,"Camp de Morvedre, València",
89999,1.0,3.0,2,37362162,85,,Sagunto/Sagunt,"Camp de Morvedre, València",
92500,2.0,5.0,2,37495997,140,,Sagunto/Sagunt,"Camp de Morvedre, València",
122000,2.0,4.0,2,36558717,145,112,Sagunto/Sagunt,"Camp de Morvedre, València",
60000,1.0,2.0,1,38633568,59,,Sagunto/Sagunt,"Camp de Morvedre, València",
55000,1.0,3.0,2,38676497,95,,Sagunto/Sagunt,"Camp de Morvedre, València",
140000,2.0,3.0,2,38754247,90,84,Sagunto/Sagunt,"Camp de Morvedre, València",
40000,1.0,3.0,2,38992139,100,90,Sagunto/Sagunt,"Camp de Morvedre, València",
148000,2.0,4.0,2,39196937,105,95,Sagunto/Sagunt,"Camp de Morvedre, València",
89999,2.0,4.0,2,39226490,117,115,Sagunto/Sagunt,"Camp de Morvedre, València",
138000,1.0,1.0,1,40213101,224,,Sagunto/Sagunt,"Camp de Morvedre, València",
96400,1.0,1.0,1,40519953,71,,Sagunto/Sagunt,"Camp de Morvedre, València",
