ad_last_update,air_conditioner,balcony,bath_num,built_in_wardrobe,chimney,construct_date,energetic_certif,floor,garage,garden,house_id,house_type,lift,loc_city,loc_district,loc_full,loc_neigh,loc_zone,m2_real,m2_useful,obtention_date,price,reduced_mobility,room_num,storage_room,swimming_pool,terrace,condition_condition,condition_promoción de obra nueva,condition_segunda mano/buen estado,condition_segunda mano/para reformar,heating_calefacción central,heating_calefacción central: gas,heating_calefacción central: gas natural,heating_calefacción central: gasoil,heating_calefacción individual,heating_calefacción individual: bomba de frío/calor,heating_calefacción individual: eléctrica,heating_calefacción individual: gas,heating_calefacción individual: gas natural,heating_calefacción individual: gas propano/butano,heating_heating,heating_no dispone de calefacción,orientation_este,"orientation_este, oeste",orientation_norte,"orientation_norte, este","orientation_norte, este, oeste","orientation_norte, oeste","orientation_norte, sur","orientation_norte, sur, este","orientation_norte, sur, este, oeste","orientation_norte, sur, oeste",orientation_oeste,orientation_orientation,orientation_sur,"orientation_sur, este","orientation_sur, este, oeste","orientation_sur, oeste"
Anuncio actualizado el 20 de marzo,1,0,2.0,0,0,1980,en trámite,planta 2ª exterior,0,0,81953946,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",219,,2019-04-12,1970000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de febrero,1,0,3.0,0,0,1993,en trámite,planta 5ª exterior,1,0,82206479,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",158,,2019-04-12,1430000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 21 de febrero,1,1,3.0,1,0,,en trámite,planta 2ª exterior,0,0,82726992,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",195,,2019-04-12,1950000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Anuncio actualizado el 5 de noviembre,1,0,1.0,1,0,1900,en trámite,planta 1ª interior,0,0,82953066,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",80,,2019-04-12,825000,0,1.0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de marzo,1,0,3.0,1,0,,en trámite,planta 4ª exterior,1,0,83224468,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",258,,2019-04-12,1800000,1,4.0,1,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 3 de abril,1,0,3.0,0,0,1925,,planta 5ª exterior,0,0,83215733,5,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",206,,2019-04-12,2000000,0,3.0,1,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de febrero,1,0,3.0,1,0,,en trámite,planta 3ª exterior,0,0,83630759,0,1,Madrid,Distrito Salamanca," serrano , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",150,,2019-04-12,1550000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de abril,0,1,4.0,0,0,,en trámite,planta 5ª exterior,0,0,84508702,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",313,,2019-04-12,2620000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 16 de enero,0,0,3.0,0,0,,en trámite,planta 3ª exterior,0,0,83542751,0,1,Madrid,Distrito Salamanca," Recoletos s/n , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",185,,2019-04-12,1680000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,4.0,0,0,,en trámite,planta 4ª exterior,0,0,83225019,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",488,,2019-04-12,5000000,0,4.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,1,0,1.0,0,0,,en trámite,planta 1ª exterior,0,0,84445740,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",74,,2019-04-12,900000,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 8 de abril,0,0,0.0,0,0,1928,en trámite,bajo interior,1,0,84575744,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",200,183,2019-04-12,1450000,0,6.0,1,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de marzo,1,1,2.0,1,0,,en trámite,planta 2ª exterior,1,0,83787139,0,1,Madrid,Distrito Salamanca," Calle de Núñez de Balboa, Madrid , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",128,,2019-04-12,865000,0,2.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,1,0,3.0,1,0,1993,en trámite,planta 5ª exterior,1,0,84727726,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",159,,2019-04-12,1300000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 9 de enero,1,0,1.0,0,0,,en trámite,planta 2ª exterior,0,0,83459492,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",58,,2019-04-12,715000,0,1.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de abril,1,0,3.0,1,0,,en trámite,planta 4ª exterior,1,0,84884771,0,1,Madrid,Distrito Salamanca," Calle de Ayala, Madrid, 43 , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",200,,2019-04-12,1795000,0,3.0,1,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 10 de diciembre,1,0,5.0,1,0,,no indicado,planta 3ª exterior,1,0,83323625,0,1,Madrid,Distrito Salamanca," Urb. Salamanca Prime , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",352,,2019-04-12,1990000,0,5.0,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de abril,1,1,3.0,1,0,,en trámite,planta 3ª exterior,0,0,84883047,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",146,100,2019-04-12,1350000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de febrero,1,1,2.0,1,0,,en trámite,planta 4ª exterior,0,0,82974524,0,1,Madrid,Distrito Salamanca," Calle CASTELLO , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",84,,2019-04-12,730000,1,2.0,0,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 6 de abril,0,0,2.0,0,0,,no indicado,planta 3ª exterior,0,0,84403366,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",205,,2019-04-12,1990000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 5 de abril,0,0,2.0,0,0,1936,,planta 1ª interior,0,0,81802057,0,1,Madrid,Distrito Salamanca," Calle de Jorge Juan , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",87,71,2019-04-12,725000,0,2.0,0,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,1,1,3.0,1,0,1883,,planta 3ª interior,0,0,84343324,0,0,Madrid,Distrito Salamanca," Calle Columela, 4 , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",138,121,2019-04-12,799000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 28 de marzo,1,1,5.0,1,0,1914,en trámite,planta 4ª exterior,1,0,84848734,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",450,400,2019-04-12,3750000,1,5.0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 2 de abril,1,0,4.0,1,0,1914,en trámite,planta 5ª exterior,1,0,84849065,5,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",450,250,2019-04-12,4350000,1,4.0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,1,0,3.0,0,0,,en trámite,planta 4ª exterior,0,0,84868813,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",227,,2019-04-12,2200000,0,2.0,0,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,1,3.0,1,0,,en trámite,planta 3ª exterior,0,0,82750661,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",242,,2019-04-12,2000000,0,4.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
Anuncio actualizado el 4 de octubre,1,0,4.0,1,0,,en trámite,planta 5ª exterior,0,0,37282211,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",190,,2019-04-12,1900000,0,3.0,0,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 12 de mayo,1,0,3.0,1,0,,en trámite,planta 2ª exterior,0,0,38097685,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",236,,2019-04-12,2200000,0,3.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 10 de marzo,0,0,3.0,0,0,,en trámite,planta 3ª exterior,0,0,39702703,0,1,Madrid,Distrito Salamanca," Urb. Recoletos , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",242,,2019-04-12,2000000,0,3.0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 7 de febrero,0,0,1.0,0,0,,en trámite,planta 3ª interior,0,0,82255981,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",74,,2019-04-12,620000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 4 de febrero,1,1,2.0,1,0,,no indicado,planta 4ª exterior,0,0,83231240,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",85,,2019-04-12,730000,1,2.0,0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 27 de febrero,1,0,2.0,1,0,,en trámite,planta 1ª exterior,0,0,83577013,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",211,,2019-04-12,1456000,0,3.0,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,1,0,2.0,1,0,1935,en trámite,planta 6ª exterior,0,0,39515968,0,1,Madrid,Distrito Salamanca," Calle de Alcalá , Urb. Recoletos , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",200,190,2019-04-12,1500000,0,3.0,0,0,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 26 de marzo,1,0,3.0,1,0,1920,en trámite,planta 6ª exterior,1,0,84793514,5,1,Madrid,Distrito Salamanca," Calle de Goya , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",190,,2019-04-12,1730000,0,3.0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 28 de marzo,1,1,3.0,1,0,1950,,planta 1ª exterior,0,0,84580637,0,1,Madrid,Distrito Salamanca," Calle Columela, 2 , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",170,,2019-04-12,1700000,0,3.0,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
Anuncio actualizado el 1 de abril,0,0,2.0,1,0,,en trámite,planta 3ª exterior,0,0,84849706,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",99,,2019-04-12,860000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Anuncio actualizado el 1 de abril,1,0,3.0,1,0,,en trámite,planta 3ª exterior,0,0,84851871,0,1,Madrid,Distrito Salamanca," , Barrio Recoletos , Distrito Salamanca , Madrid , Madrid capital, Madrid ",Barrio Recoletos,"Madrid capital, Madrid",244,230,2019-04-12,1800000,0,2.0,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
